t_s,frame_ms,cpu_ms,gpu_ms,dist_m,phase
4.772006,4.6020,0.4320,3.0230,38.07,move_early
4.775056,3.0500,0.5570,3.3390,38.10,move_early
4.778318,3.2620,0.4940,3.0020,38.13,move_early
4.781319,3.0010,0.4470,3.0020,38.17,move_early
4.784420,3.1010,0.4410,3.0100,38.20,move_early
4.787704,3.2840,0.4300,3.2130,38.23,move_early
4.790912,3.2080,0.4340,2.9680,38.26,move_early
4.794071,3.1590,0.4480,3.1770,38.29,move_early
4.797208,3.1370,0.4530,2.9560,38.32,move_early
4.800316,3.1080,0.4490,3.1530,38.35,move_early
4.803372,3.0560,0.4370,2.9450,38.38,move_early
4.806565,3.1930,0.4440,3.1830,38.41,move_early
4.809862,3.2970,0.6330,2.9800,38.44,move_early
4.812889,3.0270,0.5170,2.9880,38.47,move_early
4.816283,3.3940,0.4730,2.9800,38.50,move_early
4.819287,3.0040,0.4460,3.0140,38.53,move_early
4.822553,3.2660,0.4530,2.9960,38.56,move_early
4.825644,3.0910,0.4400,3.0110,38.59,move_early
4.828974,3.3300,0.4420,3.2220,38.62,move_early
4.832399,3.4250,0.4290,3.0140,38.65,move_early
4.835470,3.0710,0.4340,3.1920,38.68,move_early
4.838650,3.1800,0.4470,3.0300,38.71,move_early
4.842114,3.4640,0.4390,3.3430,38.74,move_early
4.845245,3.1310,0.4470,2.9870,38.76,move_early
4.848490,3.2450,0.4770,3.2700,38.79,move_early
4.853583,5.0930,0.5410,2.9850,38.81,move_early
4.859184,5.6010,0.4570,3.0100,38.84,move_early
4.863175,3.9910,0.5340,3.0280,38.86,move_early
4.867963,4.7880,0.5670,2.9940,38.89,move_early
4.873784,5.8210,0.5570,3.1990,38.92,move_early
4.878409,4.6250,0.5780,3.0090,38.95,move_early
4.883044,4.6350,0.5770,2.9700,38.98,move_early
4.886155,3.1110,0.4840,3.1800,39.01,move_early
4.889320,3.1650,0.4880,2.9740,39.04,move_early
4.892348,3.0280,0.5930,2.9350,39.07,move_early
4.895384,3.0360,0.4370,2.9680,39.10,move_early
4.898708,3.3240,0.4400,3.1270,39.12,move_early
4.901736,3.0280,0.4480,2.9510,39.15,move_early
4.906992,5.2560,0.5510,3.4910,39.18,move_early
4.914206,7.2140,0.4550,2.9770,39.20,move_early
4.919408,5.2020,0.6370,2.9570,39.23,move_early
4.923270,3.8620,0.6560,2.9500,39.26,move_early
4.926970,3.7000,0.5460,3.1880,39.30,move_early
4.929983,3.0130,0.5770,2.9820,39.32,move_early
4.933195,3.2120,0.5380,3.1420,39.35,move_early
4.936174,2.9790,0.4560,2.9680,39.38,move_early
4.939510,3.3360,0.4700,3.2860,39.41,move_early
4.942536,3.0260,0.4490,2.9440,39.44,move_early
4.945810,3.2740,0.4500,3.2060,39.47,move_early
4.949761,3.9510,0.4350,2.9360,39.50,move_early
4.954029,4.2680,0.4570,2.9570,39.53,move_early
4.958435,4.4060,0.6180,2.9640,39.56,move_early
4.961414,2.9790,0.5480,3.1970,39.59,move_early
4.964392,2.9780,0.5060,2.9750,39.62,move_early
4.967618,3.2260,0.4900,3.1210,39.65,move_early
4.970849,3.2310,0.4660,3.1590,39.68,move_early
4.974222,3.3730,0.4430,3.3020,39.71,move_early
4.977240,3.0180,0.5930,2.9500,39.74,move_early
4.980653,3.4130,0.4370,3.2390,39.77,move_early
4.983578,2.9250,0.4440,2.9290,39.80,move_early
4.986636,3.0580,0.4580,2.9440,39.83,move_early
4.989899,3.2630,0.4420,2.9680,39.85,move_early
4.992953,3.0540,0.4330,3.0130,39.88,move_early
4.996265,3.3120,0.4370,3.1980,39.91,move_early
4.999343,3.0780,0.5720,2.9960,39.93,move_early
5.002538,3.1950,0.4450,3.1660,39.96,move_early
5.005616,3.0780,0.4280,2.9940,39.99,move_early
5.012365,6.7490,0.4470,3.3520,40.01,move_early
5.023146,10.7810,0.4540,2.9850,40.04,move_early
5.030611,7.4650,0.4520,3.0180,40.08,move_early
5.035343,4.7320,0.5820,3.2430,40.14,move_early
5.038741,3.3980,0.5280,3.6560,40.17,move_early
5.041643,2.9020,0.4710,3.0040,40.20,move_early
5.044805,3.1620,0.4580,3.2130,40.23,move_early
5.047881,3.0760,0.4350,2.9950,40.26,move_early
5.051151,3.2700,0.4560,3.1690,40.30,move_early
5.054104,2.9530,0.4470,2.9350,40.33,move_early
5.057395,3.2910,0.4500,3.1970,40.36,move_early
5.060475,3.0800,0.4490,2.9450,40.40,move_early
5.063704,3.2290,0.4510,3.1740,40.43,move_early
5.066766,3.0620,0.4820,2.9530,40.46,move_early
5.069877,3.1110,0.6080,3.0190,40.49,move_early
5.073339,3.4620,0.7140,3.2380,40.52,move_early
5.076412,3.0730,0.4400,3.0170,40.55,move_early
5.079662,3.2500,0.4690,3.0060,40.58,move_early
5.082787,3.1250,0.5780,3.0190,40.61,move_early
5.086081,3.2940,0.4410,3.2240,40.63,move_early
5.089524,3.4430,0.4440,3.0220,40.66,move_early
5.092456,2.9320,0.4240,3.2210,40.69,move_early
5.095498,3.0420,0.4330,2.9900,40.72,move_early
5.098787,3.2890,0.4370,3.2060,40.75,move_early
5.101882,3.0950,0.4310,2.9960,40.78,move_early
5.105376,3.4940,0.4750,3.2350,40.81,move_early
5.108698,3.3220,0.4470,3.0110,40.84,move_early
5.111771,3.0730,0.4310,3.0200,40.87,move_early
5.115062,3.2910,0.7190,3.0050,40.90,move_early
5.118192,3.1300,0.4390,3.0210,40.92,move_early
5.121469,3.2770,0.4640,2.9830,40.95,move_early
5.126381,4.9120,0.4320,3.0210,40.98,move_early
5.128947,2.5660,0.4520,3.2190,41.01,move_early
5.132557,3.6100,0.4350,3.0220,41.04,move_early
5.135255,2.6980,0.5640,2.9930,41.07,move_early
5.138414,3.1590,0.4800,3.0110,41.10,move_early
5.141840,3.4260,0.4390,3.4600,41.13,move_early
5.144980,3.1400,0.4480,3.0400,41.16,move_early
5.148299,3.3190,0.4460,3.2260,41.19,move_early
5.151612,3.3130,0.4390,2.9980,41.21,move_early
5.154811,3.1990,0.4460,3.2360,41.24,move_early
5.157836,3.0250,0.4510,2.9960,41.26,move_early
5.161081,3.2450,0.5110,3.2670,41.29,move_early
5.164277,3.1960,0.4730,2.9960,41.31,move_early
5.167783,3.5060,0.4890,3.0060,41.34,move_early
5.170854,3.0710,0.4980,3.3480,41.37,move_early
5.174010,3.1560,0.4920,3.0260,41.39,move_early
5.177318,3.3080,0.4840,2.9950,41.42,move_early
5.180391,3.0730,0.4520,3.0260,41.44,move_early
5.183693,3.3020,0.4360,3.2310,41.47,move_early
5.186815,3.1220,0.4370,3.0180,41.50,move_early
5.190074,3.2590,0.4510,3.2300,41.52,move_early
5.193257,3.1830,0.4390,3.0200,41.55,move_early
5.196505,3.2480,0.4750,3.2020,41.57,move_early
5.199617,3.1120,0.4510,2.9960,41.60,move_early
5.204115,4.4980,0.4450,3.3370,41.62,move_early
5.208078,3.9630,0.4810,3.0100,41.65,move_early
5.211781,3.7030,0.4770,3.2500,41.68,move_early
5.214634,2.8530,0.4870,3.0230,41.70,move_early
5.217716,3.0820,0.4650,3.2180,41.73,move_early
5.220780,3.0640,0.4460,3.0100,41.76,move_early
5.224062,3.2820,0.4410,3.2370,41.78,move_early
5.227149,3.0870,0.4270,2.9930,41.81,move_early
5.230446,3.2970,0.4820,3.2310,41.84,move_early
5.233531,3.0850,0.5910,2.9940,41.86,move_early
5.236881,3.3500,0.4280,3.2150,41.89,move_early
5.240528,3.6470,0.4440,3.2360,41.92,move_early
5.243619,3.0910,0.6230,3.0090,41.94,move_early
5.246814,3.1950,0.5250,2.9810,41.97,move_early
5.250008,3.1940,0.4740,3.0110,42.00,move_early
5.253121,3.1130,0.4530,3.2180,42.02,move_early
5.256189,3.0680,0.4580,3.0160,42.05,move_early
5.260699,4.5100,0.4490,3.2190,42.08,move_early
5.270218,9.5190,0.4540,3.0130,42.10,move_early
5.273546,3.3280,0.4840,3.1760,42.13,move_early
5.276095,2.5490,0.5560,3.0020,42.16,move_early
5.279390,3.2950,0.4910,3.2750,42.18,move_early
5.282783,3.3930,0.4880,2.9880,42.21,move_early
5.288299,5.5160,0.4750,3.0310,42.24,move_early
5.291036,2.7370,0.5020,2.9900,42.26,move_early
5.294199,3.1630,0.4500,3.2320,42.29,move_early
5.297225,3.0260,0.4460,3.0060,42.32,move_early
5.300464,3.2390,0.4550,3.2010,42.34,move_early
5.304405,3.9410,0.4460,3.1960,42.37,move_early
5.307486,3.0810,0.4430,3.2220,42.40,move_early
5.310491,3.0050,0.4710,2.9850,42.42,move_early
5.313465,2.9740,0.4500,3.0280,42.45,move_early
5.316782,3.3170,0.4850,2.9890,42.48,move_early
5.319947,3.1650,0.4590,3.0170,42.50,move_early
5.323122,3.1750,0.4600,2.9920,42.53,move_early
5.326272,3.1500,0.4590,3.0400,42.56,move_early
5.329608,3.3360,0.4540,3.2170,42.58,move_early
5.332629,3.0210,0.4410,3.0210,42.61,move_early
5.336200,3.5710,0.4510,3.4490,42.64,move_early
5.339558,3.3580,0.4780,3.0110,42.66,move_early
5.342585,3.0270,0.4330,3.2510,42.69,move_early
5.345684,3.0990,0.4450,2.9790,42.72,move_early
5.349014,3.3300,0.4400,3.2700,42.74,move_early
5.352519,3.5050,0.4400,2.9850,42.77,move_early
5.355909,3.3900,0.4520,3.0340,42.80,move_early
5.406645,50.7360,0.5730,3.0090,42.82,move_early
5.411602,4.9570,0.4810,3.0240,43.16,move_early
5.416853,5.2510,0.5950,3.1870,43.25,move_early
5.420462,3.6090,0.6990,2.9630,43.36,move_early
5.423419,2.9570,0.5750,2.9590,43.39,move_early
5.426375,2.9560,0.5150,3.1570,43.41,move_early
5.429386,3.0110,0.4790,2.9450,43.44,move_early
5.432546,3.1600,0.5770,3.1130,43.46,move_early
5.435791,3.2450,0.4400,3.1270,43.49,move_early
5.439031,3.2400,0.4600,3.1450,43.51,move_early
5.442221,3.1900,0.5120,2.9220,43.54,move_early
5.445282,3.0610,0.4710,2.9540,43.56,move_early
5.448446,3.1640,0.6070,2.9330,43.59,move_early
5.451624,3.1780,0.4640,3.0070,43.61,move_early
5.456239,4.6150,0.4420,3.2060,43.64,move_early
5.460962,4.7230,0.4470,3.0140,43.67,move_early
5.464504,3.5420,0.5060,2.9960,43.70,move_early
5.467111,2.6070,0.6170,3.2080,43.72,move_early
5.470376,3.2650,0.4730,3.2180,43.75,move_early
5.478000,7.6240,0.4540,3.2130,43.78,move_early
5.482227,4.2270,0.5370,2.9950,43.80,move_early
5.485749,3.5220,0.4470,2.9790,43.83,move_early
5.488951,3.2020,0.4420,3.2590,43.86,move_early
5.492151,3.2000,0.4450,2.9710,43.88,move_early
5.495439,3.2880,0.4770,3.2550,43.91,move_early
5.498530,3.0910,0.4670,2.9830,43.94,move_early
5.501917,3.3870,0.4470,3.0050,43.96,move_early
5.505290,3.3730,0.6380,2.9960,43.99,move_early
5.516279,10.9890,0.4540,3.0010,44.02,move_early
5.519705,3.4260,0.4570,2.9820,44.04,move_early
5.524242,4.5370,0.4880,4.3950,44.10,move_early
5.527504,3.2620,0.4430,2.9780,44.12,move_early
5.530774,3.2700,0.4340,3.1790,44.15,move_early
5.534051,3.2770,0.4390,2.9820,44.18,move_early
5.540055,6.0040,0.4590,3.2160,44.21,move_early
5.544468,4.4130,0.4790,3.1840,44.24,move_early
5.547716,3.2480,0.4940,2.9940,44.27,move_early
5.550991,3.2750,0.4900,3.2540,44.30,move_early
5.556113,5.1220,0.4910,2.9830,44.33,move_early
5.561563,5.4500,0.4490,3.0130,44.36,move_early
5.567602,6.0390,0.6560,3.0130,44.39,move_early
5.571645,4.0430,0.5800,2.9790,44.43,move_early
5.575658,4.0130,0.7080,3.3300,44.46,move_early
5.579526,3.8680,0.4970,3.0360,44.50,move_early
5.583069,3.5430,0.5110,2.9820,44.53,move_early
5.586493,3.4240,0.4990,3.2620,44.56,move_early
5.589839,3.3460,0.4590,2.9790,44.60,move_early
5.593217,3.3780,0.4440,3.2420,44.63,move_early
5.596540,3.3230,0.4560,2.9790,44.66,move_early
5.600325,3.7850,0.4580,3.2240,44.70,move_early
5.604359,4.0340,0.4890,2.9900,44.73,move_early
5.609358,4.9990,0.4730,3.1860,44.76,move_early
5.617792,8.4340,0.5210,3.0160,44.80,move_early
5.621449,3.6570,0.7190,2.9920,44.83,move_early
5.625024,3.5750,0.5480,2.9980,44.87,move_early
5.628571,3.5470,0.4930,3.2390,44.90,move_early
5.632055,3.4840,0.4500,2.9880,44.93,move_early
5.635510,3.4550,0.4810,3.2070,44.97,move_early
5.639305,3.7950,0.4680,3.2280,45.00,move_early
5.642875,3.5700,0.5080,3.3600,45.03,move_early
5.646651,3.7760,0.4600,2.9940,45.07,move_early
5.650059,3.4080,0.4950,3.2430,45.10,move_early
5.653572,3.5130,0.4460,3.0250,45.13,move_early
5.657356,3.7840,0.4870,3.2350,45.17,move_early
5.660891,3.5350,0.6830,3.0270,45.20,move_early
5.664180,3.2890,0.5340,3.2160,45.23,move_early
5.667872,3.6920,0.4590,3.0200,45.27,move_early
5.671315,3.4430,0.4680,3.4340,45.30,move_early
5.674860,3.5450,0.4510,3.0120,45.33,move_early
5.678269,3.4090,0.4520,3.2300,45.36,move_early
5.682112,3.8430,0.4640,3.0240,45.39,move_early
5.685951,3.8390,0.4690,3.2120,45.42,move_early
5.689651,3.7000,0.4610,3.0100,45.45,move_early
5.693926,4.2750,0.4930,3.0120,45.48,move_early
5.697843,3.9170,0.4640,3.0200,45.51,move_early
5.702941,5.0980,0.4530,2.9870,45.54,move_early
5.716862,13.9210,0.4690,3.6400,45.57,move_early
5.730544,13.6820,0.4800,3.0270,45.64,move_early
5.741330,10.7860,2.1610,3.2500,45.74,move_early
5.751500,10.1700,0.5630,3.0130,45.82,move_early
5.763095,11.5950,0.5370,2.9970,45.90,move_early
5.779017,15.9220,0.5290,3.0040,46.00,move_early
5.790373,11.3560,0.5650,2.9610,46.12,move_early
5.802370,11.9970,0.5620,2.9680,46.22,move_early
5.815598,13.2280,0.6450,2.9280,46.31,move_early
5.827034,11.4360,0.7800,3.1230,46.42,move_early
5.837566,10.5320,0.5590,3.1760,46.52,move_early
5.846990,9.4240,0.5350,2.9690,46.62,move_early
5.858073,11.0830,0.5760,3.1600,46.72,move_early
5.867652,9.5790,0.5190,2.9240,46.81,move_early
5.877346,9.6940,0.5680,3.1120,46.90,move_early
5.886907,9.5610,0.5950,2.9200,46.99,move_early
5.895535,8.6280,0.5500,2.9480,47.09,move_early
5.905677,10.1420,0.9390,2.9350,47.18,move_early
5.910551,4.8740,0.8170,2.9650,47.27,move_early
5.916964,6.4130,0.5670,2.9630,47.31,move_early
5.921928,4.9640,0.6100,2.9670,47.36,move_early
5.927516,5.5880,0.7980,2.9540,47.40,move_early
5.933562,6.0460,0.5780,2.9280,47.44,move_early
5.938076,4.5140,0.5390,3.1470,47.49,move_early
5.941667,3.5910,0.5870,3.1570,47.53,move_early
5.945203,3.5360,0.5510,2.9490,47.56,move_early
5.951675,6.4720,0.5570,3.1700,47.58,move_early
5.954960,3.2850,0.5200,2.9580,47.63,move_early
5.959665,4.7050,0.5690,2.9450,47.66,move_early
5.964390,4.7250,0.5930,3.1870,47.70,move_early
5.968597,4.2070,0.5350,2.9660,47.74,move_early
5.971691,3.0940,0.6450,3.1380,47.77,move_early
5.976121,4.4300,0.5670,3.1810,47.80,move_early
5.980176,4.0550,0.5840,2.9360,47.83,move_early
5.983086,2.9100,0.5880,3.1860,47.86,move_early
5.986434,3.3480,0.5090,2.9510,47.89,move_early
5.989560,3.1260,0.4810,3.1790,47.91,move_early
5.993393,3.8330,0.4780,2.9510,47.94,move_early
5.997272,3.8790,0.4770,3.2080,47.97,move_early
6.000426,3.1540,0.5390,2.9390,48.00,move_early
6.007572,7.1460,0.5290,3.3990,48.03,move_early
6.011811,4.2390,0.5560,2.9520,48.06,move_early
6.018275,6.4640,0.5010,2.9920,48.10,move_early
6.029632,11.3570,0.5850,3.1950,48.13,move_early
6.034857,5.2250,3.5960,3.0070,48.16,move_early
6.044600,9.7430,0.6300,3.0320,48.20,move_early
6.051323,6.7230,1.0040,3.0030,48.25,move_early
6.055763,4.4400,0.5700,3.0150,48.30,move_early
6.059838,4.0750,0.5310,3.0280,48.34,move_early
6.065702,5.8640,0.4930,2.9790,48.37,move_early
6.071589,5.8870,0.5030,3.1640,48.42,move_early
6.075779,4.1900,0.5050,3.5550,48.46,move_early
6.079867,4.0880,0.5290,3.0240,48.50,move_early
6.083766,3.8990,0.5150,2.9920,48.54,move_early
6.087578,3.8120,0.4830,3.2480,48.58,move_early
6.091703,4.1250,0.4890,2.9820,48.62,move_early
6.095446,3.7430,0.5160,3.2210,48.66,move_early
6.099187,3.7410,0.4710,3.0030,48.70,move_early
6.103209,4.0220,0.5280,3.1670,48.74,move_early
6.107182,3.9730,0.4790,2.9910,48.78,move_early
6.110984,3.8020,0.4850,3.2350,48.82,move_early
6.114775,3.7910,0.4830,3.0030,48.86,move_early
6.119201,4.4260,0.5410,2.9880,48.90,move_early
6.122876,3.6750,0.5240,3.2320,48.93,move_early
6.127902,5.0260,0.4990,3.0120,48.97,move_early
6.131540,3.6380,0.5520,3.2040,49.01,move_early
6.135217,3.6770,0.5590,3.0520,49.05,move_early
6.138781,3.5640,0.5720,3.1880,49.09,move_early
6.142372,3.5910,0.4680,3.0160,49.12,move_early
6.145911,3.5390,0.4880,3.2390,49.16,move_early
6.149532,3.6210,0.4700,3.0140,49.19,move_early
6.153199,3.6670,0.5430,2.9880,49.22,move_early
6.156827,3.6280,0.5340,2.9930,49.25,move_early
6.160798,3.9710,0.5710,2.9920,49.28,move_early
6.164585,3.7870,0.5130,2.9830,49.31,move_early
6.168747,4.1620,0.4980,2.9920,49.34,move_early
6.173880,5.1330,0.5160,3.1950,49.37,move_early
6.178327,4.4470,0.5160,3.0360,49.41,move_early
6.183013,4.6860,0.5950,2.9880,49.44,move_early
6.187134,4.1210,0.5300,3.2610,49.47,move_early
6.192388,5.2540,0.5010,3.0290,49.51,move_early
6.196996,4.6080,0.5180,3.2080,49.54,move_early
6.203000,6.0040,0.5480,3.1820,49.57,move_early
6.207372,4.3720,0.5580,3.2660,49.61,move_early
6.212978,5.6060,0.5390,3.0220,49.64,move_early
6.217165,4.1870,0.5150,3.2390,49.67,move_early
6.220764,3.5990,0.5430,3.2210,49.71,move_early
6.224284,3.5200,0.5410,3.0160,49.74,move_early
6.227849,3.5650,0.4920,3.2340,49.77,move_early
6.231833,3.9840,0.4740,3.0190,49.81,move_early
6.238064,6.2310,0.5140,3.1800,49.84,move_early
6.243436,5.3720,0.5380,3.0200,49.87,move_early
6.249666,6.2300,0.7230,3.0230,49.91,move_early
6.254475,4.8090,0.5180,2.9900,49.94,move_early
6.258391,3.9160,0.5750,2.9890,49.98,move_early
6.261876,3.4850,0.5260,2.9680,50.02,move_early
6.265452,3.5760,0.5070,3.0200,50.05,move_early
6.268885,3.4330,0.5190,3.1990,50.09,move_early
6.272405,3.5200,0.5210,3.2820,50.12,move_early
6.275710,3.3050,0.5500,3.2620,50.15,move_early
6.279205,3.4950,0.4700,3.0970,50.19,move_early
6.282564,3.3590,0.5020,3.3130,50.22,move_early
6.286550,3.9860,0.4780,3.0900,50.25,move_early
6.289991,3.4410,0.5260,3.3280,50.29,move_early
6.301913,11.9220,0.4920,3.0910,50.32,move_early
6.314463,12.5500,0.5040,3.3160,50.36,move_early
6.323211,8.7480,0.5690,3.0890,50.41,move_early
6.328884,5.6730,0.6120,3.0610,50.48,move_early
6.332394,3.5100,0.5820,3.0330,50.52,move_early
6.336566,4.1720,0.5950,3.2670,50.56,move_early
6.339642,3.0760,0.5750,3.4640,50.60,move_early
6.342433,2.7910,0.5750,3.0280,50.63,move_early
6.345725,3.2920,0.5260,3.2350,50.67,move_early
6.348799,3.0740,0.4860,3.0190,50.71,move_early
6.352466,3.6670,0.4880,3.2330,50.75,move_early
6.355207,2.7410,0.4890,3.0120,50.79,move_early
6.359981,4.7740,0.4760,3.2130,50.82,move_early
6.363351,3.3700,0.5050,3.0080,50.86,move_early
6.366171,2.8200,0.4900,3.1960,50.90,move_early
6.369133,2.9620,0.5100,3.0630,50.93,move_early
6.372506,3.3730,0.5140,3.2760,50.97,move_early
6.375930,3.4240,0.4930,3.1010,51.01,move_early
6.379333,3.4030,0.5050,3.3180,51.04,move_early
6.382559,3.2260,0.5260,3.1000,51.06,move_early
6.385967,3.4080,0.6780,3.3500,51.09,move_early
6.389099,3.1320,0.4870,3.0740,51.11,move_early
6.392296,3.1970,0.4700,3.0580,51.14,move_early
6.395645,3.3490,0.5040,3.0690,51.17,move_early
6.398764,3.1190,0.5030,3.0590,51.19,move_early
6.402079,3.3150,0.4790,3.0730,51.22,move_early
6.405450,3.3710,0.5170,3.1030,51.25,move_early
6.408938,3.4880,0.4660,3.3990,51.27,move_early
6.413074,4.1360,0.4680,3.0850,51.30,move_early
6.418191,5.1170,0.6550,3.2960,51.33,move_early
6.423462,5.2710,0.6850,3.0810,51.35,move_early
6.426305,2.8430,0.5960,3.0940,51.38,move_early
6.430831,4.5260,0.6090,4.3340,51.41,move_early
6.434158,3.3270,0.5050,3.0620,51.43,move_early
6.437416,3.2580,0.6010,3.0710,51.46,move_early
6.440596,3.1800,0.4820,3.0730,51.49,move_early
6.443941,3.3450,0.4940,3.0750,51.51,move_early
6.447179,3.2380,0.4940,3.1010,51.54,move_early
6.450464,3.2850,0.4770,3.2890,51.57,move_early
6.453590,3.1260,0.4730,3.0520,51.59,move_early
6.456961,3.3710,0.4720,3.3040,51.62,move_early
6.460115,3.1540,0.4710,3.0630,51.65,move_early
6.463460,3.3450,0.5030,3.2570,51.67,move_early
6.467664,4.2040,0.4700,3.0710,51.70,move_early
6.475416,7.7520,0.6380,3.5330,51.73,move_early
6.478889,3.4730,0.5690,3.0850,51.75,move_early
6.482565,3.6760,0.5750,3.1000,51.78,move_early
6.485728,3.1630,0.5470,3.2840,51.81,move_early
6.488715,2.9870,0.5020,3.0670,51.84,move_early
6.491974,3.2590,0.4750,3.2880,51.87,move_early
6.495131,3.1570,0.4850,3.0930,51.90,move_early
6.498482,3.3510,0.4810,3.2640,51.92,move_early
6.501873,3.3910,0.4900,3.3370,51.95,move_early
6.505432,3.5590,0.4720,3.4270,51.98,move_early
6.508563,3.1310,0.5290,3.0930,52.01,move_early
6.511934,3.3710,0.4720,3.3070,52.03,move_early
6.515054,3.1200,0.4830,3.0730,52.06,move_early
6.518597,3.5430,0.4850,3.3200,52.09,move_early
6.521710,3.1130,0.4750,3.0850,52.11,move_early
6.525048,3.3380,0.4860,3.3150,52.14,move_early
6.528181,3.1330,0.5110,3.0790,52.17,move_early
6.531298,3.1170,0.5720,3.0470,52.19,move_early
6.534869,3.5710,0.4750,3.3230,52.22,move_early
6.538023,3.1540,0.4720,3.0550,52.25,move_early
6.541574,3.5510,0.4920,3.3180,52.27,move_early
6.544755,3.1810,0.4910,3.0780,52.30,move_early
6.548098,3.3430,0.5160,3.0660,52.33,move_early
6.551477,3.3790,0.4690,3.0920,52.35,move_early
6.554922,3.4450,0.4840,3.2930,52.38,move_early
6.557869,2.9470,0.4760,3.1040,52.41,move_early
6.561283,3.4140,0.4970,3.3220,52.43,move_early
6.564471,3.1880,0.5240,3.0710,52.46,move_early
6.568108,3.6370,0.4790,3.5700,52.49,move_early
6.571802,3.6940,0.4970,3.3660,52.51,move_early
6.575182,3.3800,0.5300,3.3260,52.54,move_early
6.578365,3.1830,0.4800,3.0710,52.57,move_early
6.581751,3.3860,0.4720,3.3040,52.59,move_early
6.585008,3.2570,0.4800,3.1020,52.62,move_early
6.588475,3.4670,0.4970,3.3280,52.65,move_early
6.591514,3.0390,0.4960,3.0830,52.67,move_early
6.595078,3.5640,0.5200,3.2720,52.70,move_early
6.598024,2.9460,0.6390,3.0920,52.73,move_early
6.601751,3.7270,0.4840,3.2780,52.75,move_early
6.604811,3.0600,0.5360,3.1040,52.78,move_early
6.607922,3.1110,0.4940,3.0480,52.81,move_early
6.614575,6.6530,0.5280,3.0690,52.83,move_early
6.618181,3.6060,0.4910,3.0630,52.86,move_early
6.620825,2.6440,0.5300,3.1050,52.90,move_early
6.624125,3.3000,0.5560,3.2900,52.92,move_early
6.627257,3.1320,0.5140,3.0720,52.95,move_early
6.630572,3.3150,0.4880,3.2590,52.98,move_early
6.633930,3.3580,0.5080,3.1020,53.01,move_early
6.637326,3.3960,0.4810,3.2740,53.03,move_early
6.640712,3.3860,0.5150,3.1020,53.06,move_early
6.644096,3.3840,0.4980,3.3110,53.09,move_early
6.647310,3.2140,0.5080,3.0900,53.12,move_early
6.650655,3.3450,0.5120,3.3110,53.14,move_early
6.653879,3.2240,0.5020,3.0920,53.17,move_early
6.657272,3.3930,0.5350,3.3060,53.20,move_early
6.660479,3.2070,0.5280,3.0800,53.22,move_early
6.663789,3.3100,0.4880,3.2650,53.25,move_early
6.666908,3.1190,0.5050,3.0810,53.28,move_early
6.670064,3.1560,0.5230,3.0620,53.30,move_early
6.673655,3.5910,0.5250,3.3160,53.33,move_early
6.677060,3.4050,0.5070,3.0990,53.36,move_early
6.680219,3.1590,0.4830,3.0680,53.38,move_early
6.683437,3.2180,0.5100,3.0990,53.41,move_early
6.691114,7.6770,0.5200,3.3030,53.44,move_early
6.695776,4.6620,0.6330,3.0960,53.47,move_early
6.698813,3.0370,0.5230,3.1050,53.49,move_early
6.702054,3.2410,0.6150,3.2840,53.52,move_early
6.705176,3.1220,0.5090,3.0510,53.56,move_early
6.708759,3.5830,0.4860,3.3600,53.59,move_early
6.711901,3.1420,0.5090,3.0680,53.62,move_early
6.715230,3.3290,0.4850,3.0540,53.65,move_early
6.720485,5.2550,0.5130,3.1050,53.68,move_early
6.726702,6.2170,0.4920,3.2930,53.71,move_early
6.731383,4.6810,0.4970,3.3050,53.74,move_early
6.736781,5.3980,0.4990,3.0870,53.77,move_early
6.741245,4.4640,0.6260,3.1080,53.80,move_early
6.745970,4.7250,0.6890,3.0620,53.83,move_early
6.749659,3.6890,0.5950,3.3170,53.86,move_early
6.752715,3.0560,0.6320,3.0830,53.89,move_early
6.755729,3.0140,0.5890,3.2680,53.92,move_early
6.758863,3.1340,0.5570,3.0640,53.95,move_early
6.762114,3.2510,0.4940,3.2170,53.98,move_early
6.765333,3.2190,0.4820,3.0590,54.01,move_early
6.768599,3.2660,0.4870,3.2240,54.04,move_early
6.773045,4.4460,0.5190,3.0800,54.07,move_early
6.778896,5.8510,0.5060,3.2920,54.10,move_early
6.782628,3.7320,0.5160,3.0680,54.13,move_early
6.785475,2.8470,0.6660,3.0330,54.16,move_early
6.788509,3.0340,0.5350,3.0480,54.18,move_early
6.791796,3.2870,0.4910,3.0470,54.21,move_early
6.794925,3.1290,0.4850,3.0660,54.24,move_early
6.798307,3.3820,0.4910,3.2300,54.27,move_early
6.801681,3.3740,0.5180,3.3550,54.30,move_early
6.805358,3.6770,0.5650,3.3770,54.33,move_early
6.808309,2.9510,0.4710,3.0790,54.36,move_early
6.811680,3.3710,0.4930,3.3230,54.39,move_early
6.814824,3.1440,0.4830,3.0700,54.42,move_early
6.818260,3.4360,0.4730,3.2840,54.45,move_early
6.823810,5.5500,0.4890,3.0790,54.48,move_early
6.827311,3.5010,0.5930,3.2770,54.51,move_early
6.830195,2.8840,0.5220,3.0860,54.54,move_early
6.833243,3.0480,0.4880,3.0720,54.57,move_early
6.836407,3.1640,0.4990,3.1040,54.60,move_early
6.839911,3.5040,0.4850,3.4080,54.63,move_early
6.843089,3.1780,0.4760,3.0980,54.66,move_early
6.846532,3.4430,0.4950,3.3380,54.69,move_early
6.849682,3.1500,0.4970,3.0820,54.72,move_early
