t_s,frame_ms,cpu_ms,gpu_ms,dist_m,phase
0.000034,0.0340,0.5790,3.6890,0.00,move_early
0.003982,3.9480,0.5700,4.3260,0.00,move_early
0.009146,5.1640,0.6250,3.0570,0.18,move_early
0.013041,3.8950,0.7980,3.0700,0.35,move_early
0.016570,3.5290,0.6030,3.0470,0.48,move_early
0.020596,4.0260,0.6340,3.6560,0.67,move_early
0.025945,5.3490,0.6360,5.2580,0.85,move_early
0.029140,3.1950,0.6060,3.0740,1.01,move_early
0.034112,4.9720,0.6050,3.6670,1.19,move_early
0.038470,4.3580,0.6080,4.2910,1.38,move_early
0.042221,3.7510,0.5920,3.0920,1.54,move_early
0.047114,4.8930,0.6330,3.0760,1.72,move_early
0.050247,3.1330,0.6090,3.0700,1.86,move_early
0.055290,5.0430,0.7140,3.6430,2.04,move_early
0.060214,4.9240,0.8270,4.9430,2.22,move_early
0.063415,3.2010,0.6360,3.0720,2.38,move_early
0.068367,4.9520,0.5870,3.6620,2.55,move_early
0.072783,4.4160,0.6170,4.3020,2.72,move_early
0.076403,3.6200,0.6290,3.0650,2.88,move_early
0.081386,4.9830,0.6260,4.8950,3.05,move_early
0.084557,3.1710,0.8000,3.0800,3.22,move_early
0.089918,5.3610,0.6470,3.9840,3.38,move_early
0.094270,4.3520,0.6230,4.2930,3.55,move_early
0.098168,3.8980,0.6420,3.0630,3.72,move_early
0.102956,4.7880,0.5890,4.2380,3.88,move_early
0.106194,3.2380,0.6050,3.0330,4.05,move_early
0.110997,4.8030,0.5820,3.6730,4.22,move_early
0.116022,5.0250,0.6560,4.8820,4.38,move_early
0.119185,3.1630,0.5810,3.0010,4.55,move_early
0.130965,11.7800,0.5900,3.6160,4.72,move_early
0.133654,2.6890,0.6200,4.2340,4.88,move_early
0.136846,3.1920,0.6360,3.0490,5.05,move_early
0.139948,3.1020,0.5710,3.0020,5.22,move_early
0.144877,4.9290,0.5850,3.6180,5.38,move_early
0.149183,4.3060,0.5870,4.2840,5.55,move_early
0.152783,3.6000,0.5680,3.0460,5.72,move_early
0.157854,5.0710,0.5710,4.8430,5.88,move_early
0.162347,4.4930,0.5890,4.3860,6.05,move_early
0.173785,11.4380,0.5690,3.9700,6.22,move_early
0.180702,6.9170,0.6590,4.8470,6.40,move_early
0.184554,3.8520,0.8580,3.0020,6.67,move_early
0.187935,3.3810,0.7300,3.3930,6.85,move_early
0.192316,4.3810,0.6200,4.9770,7.03,move_early
0.195137,2.8210,0.6090,3.0080,7.21,move_early
0.200126,4.9890,0.6250,3.6220,7.39,move_early
0.204497,4.3710,0.5820,4.2600,7.58,move_early
0.208138,3.6410,0.5600,3.0020,7.76,move_early
0.212822,4.6840,0.5900,4.6030,7.94,move_early
0.225487,12.6650,0.5780,2.9910,8.12,move_early
0.230010,4.5230,0.5950,4.6060,8.30,move_early
0.233035,3.0250,0.6920,3.0280,8.49,move_early
0.235819,2.7840,0.6210,3.0080,8.67,move_early
0.240131,4.3120,0.6280,4.2240,8.86,move_early
0.243347,3.2160,0.5990,2.9860,9.04,move_early
0.247669,4.3220,0.6270,4.2060,9.22,move_early
0.250665,2.9960,0.5790,2.9940,9.40,move_early
0.255220,4.5550,0.6330,3.2360,9.58,move_early
0.261946,6.7260,0.5980,2.9850,9.76,move_early
0.269304,7.3580,0.6130,3.1900,9.95,move_early
0.273840,4.5360,0.6080,4.4170,10.13,move_early
0.276710,2.8700,0.6100,3.0070,10.31,move_early
0.280419,3.7090,0.6370,3.9190,10.49,move_early
0.284582,4.1630,0.5960,2.9900,10.67,move_early
0.289170,4.5880,0.6040,4.6460,10.86,move_early
0.292211,3.0410,0.5760,2.9860,11.04,move_early
0.296491,4.2800,0.5640,3.0000,11.22,move_early
0.299542,3.0510,0.5480,3.0060,11.40,move_early
0.304113,4.5710,0.7470,3.2600,11.58,move_early
0.308181,4.0680,0.6280,4.0050,11.76,move_early
0.311970,3.7890,0.6000,2.9710,11.95,move_early
0.316312,4.3420,0.5640,4.2460,12.13,move_early
0.319600,3.2880,0.5720,3.0020,12.29,move_early
0.324995,5.3950,0.5750,4.4600,12.48,move_early
0.327513,2.5180,0.5650,2.9860,12.64,move_early
0.331741,4.2280,0.6810,3.2460,12.81,move_early
0.334814,3.0730,0.5870,2.9860,12.98,move_early
0.339313,4.4990,0.5630,3.2080,13.14,move_early
0.343667,4.3540,0.6160,4.2420,13.31,move_early
0.346749,3.0820,1.1500,2.9870,13.48,move_early
0.352386,5.6370,0.5710,4.2170,13.64,move_early
0.354960,2.5740,0.5790,3.0050,13.81,move_early
0.359460,4.5000,0.6150,4.4670,13.98,move_early
0.362518,3.0580,0.6950,2.9810,14.14,move_early
0.367028,4.5100,0.6030,3.2340,14.31,move_early
0.370309,3.2810,0.5870,2.9930,14.48,move_early
0.374631,4.3220,0.5950,3.1860,14.64,move_early
0.378927,4.2960,0.6040,4.2410,14.81,move_early
0.409412,30.4850,0.8310,3.0050,14.98,move_early
0.443965,34.5530,0.5770,4.9910,15.68,move_early
0.456002,12.0370,0.6760,2.9890,17.08,move_early
0.460427,4.4250,0.9830,4.0170,17.75,move_early
0.463773,3.3460,0.9290,4.4500,18.38,move_early
0.466764,2.9910,0.6190,2.9670,18.51,move_early
0.472504,5.7400,0.6150,4.6840,18.73,move_early
0.476821,4.3170,0.6320,4.2100,18.91,move_early
0.479972,3.1510,0.5810,2.9590,19.03,move_early
0.484995,5.0230,0.5720,4.9100,19.23,move_early
0.487994,2.9990,0.7660,2.9770,19.36,move_early
0.492491,4.4970,0.5770,3.1810,19.54,move_early
0.495509,3.0180,0.5750,2.9510,19.66,move_early
0.499993,4.4840,0.6950,3.1990,19.82,move_early
0.504290,4.2970,0.5610,4.2010,20.00,move_early
0.507582,3.2920,0.6140,2.9900,20.14,move_early
0.520287,12.7050,0.5690,4.1910,20.31,move_early
0.533231,12.9440,0.6040,2.9810,20.67,move_early
0.574189,40.9580,0.6670,2.9780,20.86,move_early
0.595917,21.7280,0.7330,3.0050,22.62,move_early
0.600181,4.2640,1.0450,3.0000,23.47,move_early
0.604435,4.2540,0.7940,4.6940,24.00,move_early
0.607704,3.2690,0.6680,2.9550,24.01,move_early
0.612452,4.7480,0.6610,3.6880,24.04,move_early
0.616627,4.1750,0.6380,4.2040,24.16,move_early
0.619924,3.2970,0.6700,2.9530,24.29,move_early
0.624733,4.8090,0.5930,4.7170,24.40,move_early
0.627781,3.0480,0.5840,2.9350,24.50,move_early
0.632192,4.4110,0.5780,3.1760,24.67,move_early
0.635187,2.9950,0.5660,2.9570,24.76,move_early
0.639975,4.7880,0.7410,3.6320,24.86,move_early
0.644242,4.2670,0.5500,4.1680,24.95,move_early
0.647309,3.0670,0.5710,2.9520,25.06,move_early
0.651569,4.2600,0.5600,4.1590,25.23,move_early
0.654565,2.9960,0.5730,2.9400,25.35,move_early
0.659090,4.5250,0.5670,4.2270,25.52,move_early
0.662413,3.3230,0.7860,2.9560,25.66,move_early
0.666843,4.4300,0.5540,3.1660,25.84,move_early
0.670054,3.2110,0.5540,2.9400,25.96,move_early
0.674951,4.8970,0.7210,3.5910,26.15,move_early
0.679028,4.0770,0.7950,4.1620,26.32,move_early
0.681958,2.9300,0.5960,2.9330,26.44,move_early
0.687234,5.2760,0.5930,5.1170,26.65,move_early
0.690378,3.1440,0.5850,2.9600,26.80,move_early
0.694901,4.5230,0.5610,3.1960,26.96,move_early
0.697887,2.9860,0.5990,2.9240,27.11,move_early
0.703007,5.1200,0.5580,3.1180,27.26,move_early
0.705760,2.7530,0.5760,2.9880,27.42,move_early
0.710202,4.4420,0.5660,3.4180,27.59,move_early
0.715419,5.2170,0.6650,4.1860,27.76,move_early
0.719900,4.4810,0.5780,2.9380,27.92,move_early
0.724216,4.3160,0.5840,3.6460,28.09,move_early
0.731536,7.3200,0.6500,2.9320,28.26,move_early
0.742318,10.7820,0.6680,2.9570,28.55,move_early
0.747876,5.5580,0.6220,2.9300,28.98,move_early
0.751917,4.0410,0.6340,4.1950,29.20,move_early
0.755539,3.6220,0.6370,4.1540,29.42,move_early
0.758309,2.7700,0.5730,2.9330,29.64,move_early
0.762380,4.0710,0.5910,4.1630,29.87,move_early
0.765395,3.0150,0.5930,2.9340,30.09,move_early
0.769682,4.2870,0.5980,4.2170,30.31,move_early
0.773190,3.5080,0.5390,2.9320,30.53,move_early
0.777446,4.2560,0.5920,4.1150,30.76,move_early
0.780396,2.9500,0.5690,2.9260,30.98,move_early
0.825364,44.9680,0.5620,4.4300,31.20,move_early
0.845791,20.4270,0.8190,4.1870,32.67,move_early
0.887897,42.1060,1.0560,3.2980,33.48,move_early
0.905272,17.3750,0.9640,5.4640,35.20,move_early
0.918038,12.7660,1.1540,2.9700,36.00,move_early
0.929520,11.4820,0.8340,2.8940,36.69,move_early
0.939231,9.7110,0.8780,2.9350,36.81,move_early
0.948962,9.7310,0.7040,2.9310,37.19,move_early
0.959820,10.8580,0.6110,2.9380,37.57,move_early
0.971962,12.1420,0.6160,2.9130,37.91,move_early
0.988136,16.1740,0.6000,2.9130,38.24,move_early
0.998267,10.1310,0.6220,3.8410,38.81,move_early
1.009738,11.4710,0.6670,2.9120,39.22,move_early
1.019617,9.8790,0.6330,3.0150,39.68,move_early
1.029881,10.2640,0.6690,2.9390,40.10,move_early
1.061883,32.0020,0.6310,4.2100,40.50,move_early
1.068674,6.7910,0.6690,4.6360,41.78,move_early
1.073492,4.8180,0.9830,3.6170,42.45,move_early
1.076948,3.4560,0.6860,4.6960,42.90,move_early
1.080179,3.2310,0.6250,2.8970,43.03,move_early
1.085276,5.0970,0.5850,4.4020,43.24,move_early
1.089383,4.1070,0.5920,4.0350,43.40,move_early
1.092951,3.5680,1.4390,2.8780,43.54,move_early
1.097058,4.1070,0.7800,4.1490,43.71,move_early
1.116415,19.3570,0.5940,2.8930,43.83,move_early
1.127101,10.6860,0.6790,4.6900,44.06,move_early
1.131540,4.4390,1.0880,4.4680,44.40,move_early
1.134646,3.1060,1.1110,2.8870,44.62,move_early
1.140829,6.1830,0.7020,4.1560,44.85,move_early
1.157062,16.2330,0.6170,2.8860,45.07,move_early
1.166557,9.4950,1.0670,3.5750,45.57,move_early
1.171489,4.9320,0.7130,3.8720,45.95,move_early
1.175978,4.4890,0.6540,4.3730,46.21,move_early
1.179296,3.3180,0.7850,2.8890,46.48,move_early
1.183085,3.7890,0.6440,2.8780,46.67,move_early
1.186422,3.3370,0.6230,3.8770,46.93,move_early
1.192468,6.0460,0.6230,2.8770,47.20,move_early
1.196451,3.9830,0.6390,4.6370,47.47,move_early
1.206544,10.0930,0.5830,4.1200,47.73,move_early
1.221477,14.9330,0.6580,2.8760,48.00,move_early
1.244169,22.6920,0.7130,2.8760,48.28,move_early
1.258488,14.3190,1.2510,4.5430,49.10,move_early
1.264497,6.0090,1.1140,2.9070,49.68,move_early
1.269330,4.8330,1.1770,2.8840,50.00,move_early
1.273978,4.6480,0.7360,3.0480,50.44,move_early
1.278379,4.4010,0.6740,2.8880,50.89,move_early
1.288764,10.3850,0.8430,3.5050,51.15,move_early
1.293836,5.0720,0.6830,4.7970,51.55,move_early
1.302201,8.3650,0.7470,2.8670,51.70,move_early
1.309933,7.7320,0.6190,2.8450,52.03,move_early
1.312650,2.7170,0.5790,2.8550,52.34,move_early
1.316859,4.2090,0.5710,4.1070,52.51,move_early
1.319838,2.9790,0.5830,2.8530,52.63,move_early
1.330948,11.1100,0.5690,4.1190,52.80,move_early
1.366542,35.5940,0.5700,2.8900,53.02,move_early
1.374194,7.6520,0.7160,4.0600,54.00,move_early
1.395475,21.2810,1.0360,2.9150,54.33,move_early
1.409860,14.3850,0.9650,4.8680,55.16,move_early
1.419510,9.6500,1.1600,3.5450,55.70,move_early
1.430167,10.6570,0.7790,2.8850,56.25,move_early
1.452450,22.2830,0.7240,2.8490,56.67,move_early
1.465404,12.9540,0.8680,2.8560,57.45,move_early
1.475625,10.2210,1.3630,2.8310,58.12,move_early
1.500916,25.2910,0.8400,2.8550,58.78,move_early
1.515122,14.2060,0.7900,4.7590,59.45,move_early
1.525919,10.7970,1.0810,2.8330,60.12,move_early
1.543217,17.2980,0.9490,2.8440,60.78,move_early
1.553916,10.6990,0.7590,4.4990,61.45,move_early
1.565660,11.7440,0.8660,2.8440,62.12,move_early
1.575066,9.4060,0.6920,4.2650,62.59,move_early
1.585162,10.0960,0.7310,4.0720,62.96,move_early
1.596003,10.8410,0.6780,4.3510,63.36,move_early
1.606961,10.9580,0.6100,2.8330,63.79,move_early
1.622276,15.3150,0.5940,2.8220,64.23,move_early
1.629382,7.1060,0.6400,2.8110,64.73,move_early
1.640273,10.8910,0.6630,4.0360,65.12,move_early
1.650026,9.7530,0.6230,3.9990,65.56,move_early
1.657297,7.2710,0.6690,2.7790,65.97,move_early
1.668164,10.8670,0.6100,4.0260,66.25,move_early
1.703324,35.1600,0.6150,3.9890,66.67,move_early
1.717650,14.3260,0.6290,2.7860,67.42,move_early
1.732484,14.8340,0.6440,2.7740,67.99,move_early
1.749270,16.7860,0.6120,2.7710,68.61,move_early
1.763354,14.0840,0.6830,2.7350,69.31,move_early
1.773938,10.5840,1.0730,3.8350,69.83,move_early
1.788183,14.2450,0.7490,2.7780,70.35,move_early
1.810635,22.4520,0.5590,2.7370,70.89,move_early
1.820163,9.5280,0.6200,2.7560,71.71,move_early
1.830254,10.0910,0.5670,2.7410,72.29,move_early
1.853263,23.0090,0.5760,2.7490,72.67,move_early
1.863933,10.6700,0.6480,3.0410,73.45,move_early
1.873280,9.3470,0.9490,4.3160,74.11,move_early
1.884558,11.2780,0.6540,2.7390,74.78,move_early
1.896711,12.1530,0.6480,2.7180,75.36,move_early
1.909288,12.5770,0.9220,2.7300,75.86,move_early
1.921008,11.7200,0.9130,2.7640,76.34,move_early
1.933889,12.8810,0.8400,3.8750,76.82,move_early
1.949987,16.0980,0.8740,2.7380,77.34,move_early
1.965401,15.4140,1.0930,2.7300,77.84,move_early
1.975425,10.0240,0.6140,3.6450,78.37,move_early
1.985105,9.6800,0.6720,2.7510,78.91,move_early
1.994791,9.6860,0.5700,2.7410,79.36,move_early
1.998461,3.6700,0.7580,4.1450,79.74,move_early
2.008822,10.3610,0.5890,2.7690,79.88,move_early
2.017985,9.1630,0.5680,2.7140,80.22,move_early
2.035784,17.7990,0.5290,2.7640,80.55,move_early
2.051497,15.7130,0.5560,2.7350,80.88,move_early
2.061586,10.0890,0.6180,2.7400,81.34,move_early
2.071230,9.6440,0.6090,2.7270,81.74,move_early
2.082674,11.4440,0.6620,2.7210,82.13,move_early
2.123399,40.7250,0.6310,3.6420,82.59,move_early
2.138988,15.5890,0.8210,4.4180,84.58,move_early
2.184947,45.9590,0.8990,2.7330,85.33,move_early
2.222784,37.8370,0.7990,3.7820,87.05,move_early
2.261721,38.9370,0.9450,2.7300,88.55,move_early
2.274474,12.7530,0.7690,3.7560,90.05,move_early
2.314918,40.4440,0.8870,2.7210,90.95,move_early
2.327497,12.5790,0.7740,2.7120,92.29,move_early
2.338909,11.4120,1.1460,2.6710,92.72,move_early
2.380766,41.8570,0.6900,2.7230,93.51,move_early
2.390955,10.1890,0.7070,3.7470,94.67,move_early
2.402257,11.3020,0.9450,2.7030,95.59,move_early
2.415280,13.0230,0.6690,2.7210,96.05,move_early
2.432738,17.4580,0.6570,3.9330,96.57,move_early
2.444261,11.5230,0.7170,2.6820,97.24,move_early
2.456458,12.1970,0.6990,2.7040,97.72,move_early
2.472127,15.6690,0.7410,2.6720,98.22,move_early
2.483660,11.5330,0.7500,2.6930,98.84,move_early
2.495326,11.6660,0.7360,2.6820,99.29,move_early
2.532991,37.6650,0.6550,2.7020,99.76,move_early
2.543234,10.2430,0.6210,2.7240,100.61,move_early
2.585679,42.4450,0.7140,2.6680,101.17,move_early
2.599688,14.0090,0.7100,2.7130,103.08,move_early
2.617324,17.6360,0.8950,2.7020,103.96,move_early
2.627690,10.3660,0.7480,2.7240,104.66,move_early
2.638805,11.1150,0.7180,3.7940,105.07,move_early
2.650229,11.4240,0.8320,3.1120,105.52,move_early
2.661711,11.4820,0.5710,2.6980,105.96,move_early
2.673034,11.3230,0.5790,3.6770,106.42,move_early
2.682114,9.0800,0.6220,4.1260,106.88,move_early
2.693847,11.7330,0.6160,3.8660,107.23,move_early
2.705655,11.8080,0.5520,3.9540,107.70,move_early
2.741595,35.9400,0.5520,2.6870,108.18,move_early
2.787831,46.2360,0.8160,2.6950,109.00,move_early
2.806910,19.0790,1.0430,2.6750,111.19,move_early
2.846938,40.0280,1.1210,3.9030,112.00,move_early
2.866276,19.3380,0.9790,2.7150,113.33,move_early
2.885158,18.8820,1.0890,3.6770,114.50,move_early
2.920394,35.2360,0.9550,3.6900,115.39,move_early
2.954032,33.6380,0.8910,2.6960,116.67,move_early
2.967638,13.6060,0.9830,2.6810,118.00,move_early
2.980682,13.0440,1.1000,2.6950,118.69,move_early
2.997413,16.7310,0.8260,2.7260,118.85,move_early
3.009147,11.7340,0.6890,2.7150,119.52,move_early
3.026040,16.8930,0.8170,2.7110,120.19,move_early
3.043763,17.7230,0.5430,2.6920,120.85,move_early
3.087056,43.2930,0.5780,3.7520,121.52,move_early
3.097731,10.6750,0.6230,2.6750,122.80,move_early
3.107709,9.9780,0.8670,2.6890,123.54,move_early
3.119804,12.0950,0.6420,2.6860,124.26,move_early
3.133113,13.3090,0.6060,2.7210,124.74,move_early
3.143548,10.4350,0.6250,2.7250,125.27,move_early
3.158043,14.4950,0.5900,2.7200,125.70,move_early
3.167829,9.7860,0.7210,2.6680,126.28,move_early
3.184302,16.4730,0.7150,2.6490,126.67,move_early
3.198427,14.1250,0.8020,2.6830,127.17,move_early
3.209679,11.2520,0.5850,2.6430,127.69,move_early
3.221573,11.8940,0.5890,2.6530,128.23,move_early
3.238319,16.7460,0.6290,2.6680,128.76,move_early
3.249435,11.1160,0.6540,3.7350,129.33,move_early
3.258273,8.8380,0.5250,2.6590,129.85,move_early
3.289929,31.6560,0.6540,2.6650,130.27,move_early
3.300029,10.1000,0.5460,2.6860,130.88,move_early
3.321040,21.0110,0.6010,2.6640,131.41,move_early
3.334670,13.6300,0.5850,2.6900,132.12,move_early
3.347705,13.0350,0.6020,2.6840,132.67,move_early
3.376508,28.8030,0.5670,2.6810,133.22,move_early
3.387467,10.9590,0.6160,2.6570,134.35,move_early
3.398066,10.5990,0.6490,2.6400,135.01,move_early
3.415589,17.5230,0.6300,2.6560,135.68,move_early
3.431749,16.1600,0.5910,4.3670,136.35,move_early
3.474362,42.6130,0.6210,3.0610,137.01,move_early
3.483839,9.4770,0.5870,3.0900,138.26,move_early
3.496539,12.7000,0.6420,3.0730,139.04,move_early
3.511427,14.8880,0.6190,3.0650,139.80,move_early
3.524097,12.6700,0.5480,4.8400,140.41,move_early
3.533250,9.1530,0.7160,3.0670,140.91,move_early
3.544277,11.0270,0.5670,4.8210,141.27,move_early
3.550185,5.9080,0.5480,3.0610,141.71,move_early
3.554367,4.1820,0.5640,3.1030,141.95,move_early
3.558341,3.9740,0.5660,4.3200,142.13,move_early
3.562718,4.3770,0.5800,3.0720,142.31,move_early
3.568417,5.6990,0.5480,3.5500,142.50,move_early
3.577040,8.6230,0.5610,3.0590,142.68,move_early
3.582041,5.0010,0.5640,3.0810,143.02,move_early
3.591452,9.4110,0.5030,3.0550,143.22,move_early
3.623757,32.3050,0.5250,3.0610,143.49,move_early
3.643344,19.5870,0.6050,3.0800,144.24,move_early
3.664895,21.5510,0.6590,4.3330,145.02,move_early
3.678532,13.6370,0.6120,2.8250,145.90,move_early
3.692811,14.2790,0.7830,2.8100,146.46,move_early
3.707118,14.3070,0.6090,2.8130,147.03,move_early
3.720982,13.8640,0.6360,2.8240,147.61,move_early
3.731140,10.1580,0.5900,2.8090,148.20,move_early
3.741349,10.2090,0.6170,2.8150,148.67,move_early
3.748888,7.5390,0.5660,2.8470,149.26,move_early
3.766731,17.8430,0.5350,2.8250,149.84,move_early
3.782520,15.7890,0.7990,2.8230,150.43,move_early
3.823280,40.7600,0.5990,2.8190,151.01,move_early
3.844011,20.7310,0.6070,4.0400,152.22,move_early
3.859927,15.9160,0.6560,4.4090,153.05,move_early
3.874068,14.1410,0.6350,2.8210,153.72,move_early
3.892182,18.1140,0.6800,2.8210,154.38,move_early
3.904734,12.5520,0.7680,2.8300,155.05,move_early
3.916873,12.1390,0.6170,3.5440,155.72,move_early
3.926826,9.9530,0.6730,2.8680,156.38,move_early
3.963983,37.1570,0.6230,2.8410,157.02,move_early
3.976093,12.1100,0.6430,4.4160,157.88,move_early
3.987762,11.6690,0.9320,2.8570,158.60,move_early
4.021296,33.5340,0.6970,2.8890,159.26,move_early
4.034100,12.8040,0.6580,5.3150,160.19,move_early
4.049107,15.0070,0.9000,4.1290,160.92,move_early
4.059024,9.9170,0.8250,2.8640,161.64,move_early
4.072382,13.3580,0.7530,2.8740,162.32,move_early
4.084305,11.9230,0.6890,4.8070,162.86,move_early
4.093594,9.2890,0.7210,4.1520,163.32,move_early
4.104008,10.4140,0.5620,2.8370,163.69,move_early
4.119265,15.2570,0.5640,4.1410,164.11,move_early
4.130547,11.2820,0.6150,2.8370,164.73,move_early
4.140082,9.5350,0.6580,4.1250,165.19,move_early
4.150965,10.8830,0.6110,3.3620,165.56,move_early
4.162413,11.4480,0.5470,3.2970,165.98,move_early
4.182559,20.1460,0.5530,3.5100,166.42,move_early
4.195688,13.1290,0.5940,2.8600,166.87,move_early
4.204894,9.2060,0.5970,2.8410,167.31,move_early
4.227014,22.1200,0.5580,2.6870,167.76,move_early
4.270560,43.5460,0.5600,3.9630,168.36,move_early
4.282031,11.4710,0.6110,4.5250,170.48,move_early
4.296423,14.3920,0.9980,2.6830,171.23,move_early
4.307548,11.1250,0.6010,3.2170,171.81,move_early
4.318604,11.0560,0.6510,4.6610,172.25,move_early
4.354337,35.7330,0.5600,2.6970,172.71,move_early
4.374398,20.0610,0.5660,2.6730,174.00,move_early
4.385724,11.3260,0.6530,3.7670,174.80,move_early
4.396884,11.1600,0.7320,2.6900,175.38,move_early
4.437117,40.2330,0.6600,4.0650,175.82,move_early
4.457460,20.3430,0.6410,2.6760,176.81,move_early
4.497570,40.1100,1.0280,2.6840,177.60,move_early
4.509995,12.4250,0.7900,3.0390,179.33,move_early
4.525728,15.7330,0.8680,3.5050,180.22,move_early
4.539821,14.0930,0.7280,3.9180,180.98,move_early
4.578278,38.4570,0.6240,2.6740,181.55,move_early
4.597038,18.7600,0.7040,2.6530,182.67,move_early
4.619170,22.1320,1.1230,3.9820,183.52,move_early
4.632135,12.9650,0.8180,5.1330,184.41,move_early
4.644011,11.8760,0.8260,4.1900,185.24,move_early
4.655953,11.9420,0.6290,4.7600,185.71,move_early
4.674633,18.6800,0.6110,2.6930,186.20,move_early
4.688491,13.8580,0.7430,3.8060,186.96,move_early
4.700497,12.0060,0.8420,3.6810,187.49,move_early
4.710466,9.9690,0.6700,4.2260,187.98,move_early
4.747766,37.3000,0.7040,3.9430,188.37,move_early
4.758943,11.1770,0.6330,3.3540,189.20,move_early
4.769620,10.6770,0.6790,2.6960,189.87,move_early
4.782233,12.6130,0.6480,3.0230,190.48,move_early
4.793556,11.3230,0.6480,3.9410,191.09,move_early
4.802753,9.1970,0.6940,2.6970,191.69,move_early
4.813660,10.9070,0.5370,3.0060,192.06,move_early
4.824723,11.0630,0.6010,3.7580,192.49,move_early
4.844767,20.0440,0.6020,3.1830,192.93,move_early
4.856473,11.7060,0.5340,2.7120,193.51,move_early
4.866928,10.4550,0.5150,2.6880,194.09,move_early
4.900075,33.1470,0.5870,2.9920,194.62,move_early
4.912222,12.1470,0.5650,3.9550,195.29,move_early
4.933967,21.7450,0.6260,3.8480,195.82,move_early
4.944120,10.1530,0.6110,3.0020,196.64,move_early
4.954107,9.9870,0.5940,2.6780,197.17,move_early
4.967119,13.0120,0.5630,3.9240,197.73,move_early
4.990440,23.3210,0.5450,2.6720,198.00,move_early
5.000509,10.0690,0.5910,3.3490,198.90,move_early
5.011942,11.4330,0.6430,2.7110,199.57,move_early
5.028723,16.7810,0.5860,5.1230,200.23,move_early
5.038509,9.7860,0.7050,2.6960,200.90,move_early
5.047865,9.3560,0.6340,3.3270,201.49,move_early
5.051219,3.3540,0.5690,2.7200,201.86,move_early
5.055456,4.2370,0.5580,3.9780,202.02,move_early
5.060120,4.6640,0.4970,2.6880,202.16,move_early
5.068149,8.0290,0.5080,3.9190,202.35,move_early
5.073859,5.7100,0.5660,2.7190,202.67,move_early
5.078757,4.8980,0.5460,2.6800,202.90,move_early
5.081769,3.0120,0.5720,2.6970,203.09,move_early
5.086748,4.9790,0.5670,3.3310,203.23,move_early
5.089599,2.8510,0.5030,2.6910,203.41,move_early
5.092236,2.6370,0.5670,2.6710,203.53,move_early
5.096596,4.3600,0.5120,3.9250,203.69,move_early
5.103122,6.5260,0.7220,2.7000,203.82,move_early
5.105860,2.7380,0.5070,3.9330,204.00,move_early
5.108854,2.9940,0.4920,2.6960,204.18,move_early
5.113063,4.2090,0.5030,3.3070,204.36,move_early
5.121075,8.0120,0.5250,3.9220,204.52,move_early
5.125116,4.0410,0.5420,2.7130,204.69,move_early
5.135504,10.3880,0.5260,2.6650,204.85,move_early
5.138436,2.9320,0.4930,3.9150,205.03,move_early
5.141185,2.7490,0.6300,2.6690,205.20,move_early
5.145141,3.9560,0.5180,3.8980,205.36,move_early
5.153482,8.3410,0.4920,2.7190,205.53,move_early
5.156721,3.2390,0.4800,3.9230,205.71,move_early
5.161598,4.8770,0.5290,4.6000,205.89,move_early
5.166834,5.2360,0.5910,2.7290,206.07,move_early
5.173062,6.2280,0.6020,4.1790,206.25,move_early
5.176232,3.1700,0.7650,4.6130,206.43,move_early
5.179938,3.7060,0.5070,3.9370,206.67,move_early
5.208134,28.1960,0.5250,2.7010,206.83,move_early
5.248685,40.5510,0.6760,3.9050,207.60,move_early
5.270019,21.3340,0.5470,2.6840,209.28,move_early
5.280998,10.9790,1.0800,2.6790,210.46,move_early
5.294924,13.9260,1.0320,3.7280,211.21,move_early
5.307664,12.7400,0.7450,2.6660,211.78,move_early
5.317087,9.4230,0.6150,3.9070,212.26,move_early
5.327379,10.2920,0.6200,2.6790,212.63,move_early
5.336923,9.5440,0.5570,2.7060,213.04,move_early
5.351672,14.7490,0.5570,2.7010,213.42,move_early
5.391310,39.6380,0.5700,2.6850,214.01,move_early
5.411806,20.4960,0.5700,2.7010,214.95,move_early
5.426374,14.5680,0.7110,2.6860,215.76,move_early
5.444170,17.7960,0.5840,2.6800,216.42,move_early
5.458672,14.5020,0.6160,2.6670,217.09,move_early
5.470700,12.0280,0.5680,2.7090,217.76,move_early
5.480400,9.7000,0.6180,5.9260,218.42,move_early
5.496463,16.0630,0.5680,2.7100,219.04,move_early
5.506053,9.5900,0.5450,2.6910,219.65,move_early
5.515830,9.7770,0.5670,2.6750,220.00,move_early
5.530112,14.2820,0.5690,2.7050,220.57,move_early
5.541191,11.0790,0.5370,4.4060,221.15,move_early
5.549985,8.7940,0.5590,3.4340,221.59,move_early
5.558680,8.6950,0.5880,2.7370,221.94,move_early
5.569625,10.9450,0.4970,3.3560,222.29,move_early
5.579315,9.6900,0.5510,3.7960,222.73,move_early
5.591804,12.4890,0.5470,2.7160,223.13,move_early
5.605664,13.8600,0.6170,2.7060,223.61,move_early
5.616186,10.5220,0.5520,2.6930,224.11,move_early
5.628511,12.3250,0.5630,2.6910,224.58,move_early
5.647934,19.4230,0.5100,2.6970,225.05,move_early
5.661001,13.0670,0.5560,2.6820,225.52,move_early
5.665566,4.5650,0.6230,2.6790,226.00,move_early
5.669763,4.1970,0.5760,4.1020,226.47,move_early
5.673209,3.4460,0.5850,2.7090,226.74,move_early
