t_s,frame_ms,cpu_ms,gpu_ms,dist_m,phase
0.000042,0.0420,0.4320,2.6080,0.00,move_early
0.003664,3.6220,0.4470,3.1050,0.00,move_early
0.006563,2.8990,0.4170,2.6180,0.15,move_early
0.011594,5.0310,0.4230,3.3250,0.30,move_early
0.014950,3.3560,0.4360,3.8680,0.44,move_early
0.026027,11.0770,0.6250,2.6040,0.59,move_early
0.030672,4.6450,0.4500,3.8700,0.75,move_early
0.033466,2.7940,0.5170,2.6060,0.92,move_early
0.037492,4.0260,0.4800,4.4070,1.09,move_early
0.040641,3.1490,0.4620,2.5990,1.25,move_early
0.050310,9.6690,0.5880,4.3850,1.42,move_early
0.053102,2.7920,0.6700,2.5960,1.62,move_early
0.056695,3.5930,0.4410,3.8680,1.79,move_early
0.059682,2.9870,0.4760,2.5930,1.92,move_early
0.065132,5.4500,0.4310,3.8690,2.09,move_early
0.067516,2.3840,0.4490,2.6060,2.25,move_early
0.071825,4.3090,0.5200,4.3340,2.42,move_early
0.074553,2.7280,0.4310,2.5920,2.59,move_early
0.078943,4.3900,0.5070,3.0970,2.75,move_early
0.081584,2.6410,0.4640,2.6020,2.92,move_early
0.086050,4.4660,0.4500,4.3830,3.09,move_early
0.088741,2.6910,0.4210,2.5940,3.25,move_early
0.093140,4.3990,0.4380,4.2960,3.42,move_early
0.095796,2.6560,0.4210,2.5890,3.59,move_early
0.100184,4.3880,0.4250,4.2880,3.75,move_early
0.103028,2.8440,0.4210,2.5870,3.92,move_early
0.107252,4.2240,0.4330,4.3050,4.09,move_early
0.109988,2.7360,0.4350,2.6020,4.25,move_early
0.114366,4.3780,0.5590,3.1120,4.42,move_early
0.117076,2.7100,0.4170,2.6510,4.56,move_early
0.121554,4.4780,0.4380,3.1230,4.71,move_early
0.124937,3.3830,0.4410,2.6150,4.86,move_early
0.128591,3.6540,0.5830,3.0890,5.01,move_early
0.131273,2.6820,0.4660,2.6360,5.16,move_early
0.135657,4.3840,0.4420,3.0830,5.31,move_early
0.138338,2.6810,0.4220,2.6160,5.45,move_early
0.142885,4.5470,0.4490,3.2810,5.60,move_early
0.146910,4.0250,0.4360,3.8820,5.75,move_early
0.150117,3.2070,0.4430,2.6210,5.90,move_early
0.154061,3.9440,0.4440,3.8650,6.05,move_early
0.157173,3.1120,0.4280,2.6010,6.19,move_early
0.161169,3.9960,0.4260,3.8590,6.34,move_early
0.174988,13.8190,0.4170,2.6210,6.49,move_early
0.186417,11.4290,0.4590,3.8550,6.66,move_early
0.195018,8.6010,0.5420,3.8710,7.07,move_early
0.199658,4.6400,0.5010,2.5900,7.42,move_early
0.203194,3.5360,0.5580,2.5840,7.64,move_early
0.205901,2.7070,0.5130,2.5980,7.86,move_early
0.209720,3.8190,0.6420,3.8500,8.08,move_early
0.212846,3.1260,0.5520,2.5920,8.31,move_early
0.216832,3.9860,0.4350,3.8650,8.53,move_early
0.220048,3.2160,0.8000,2.6190,8.75,move_early
0.223955,3.9070,0.4330,3.8420,8.97,move_early
0.227067,3.1120,0.4240,2.6020,9.19,move_early
0.231113,4.0460,0.5700,3.8640,9.42,move_early
0.234176,3.0630,0.5770,2.6000,9.54,move_early
0.236832,2.6560,0.4100,2.6190,9.65,move_early
0.241475,4.6430,0.4270,4.5330,9.83,move_early
0.245954,4.4790,0.4670,4.3730,10.01,move_early
0.248629,2.6750,0.4090,2.6000,10.12,move_early
0.253076,4.4470,0.4260,4.3770,10.30,move_early
0.255782,2.7060,0.4400,2.6030,10.40,move_early
0.260100,4.3180,0.4300,3.1020,10.57,move_early
0.262771,2.6710,0.4330,2.5880,10.69,move_early
0.268316,5.5450,0.4170,4.3880,10.85,move_early
0.270824,2.5080,0.4230,2.5890,11.01,move_early
0.274994,4.1700,0.4330,3.1050,11.15,move_early
0.277467,2.4730,0.5760,2.6210,11.27,move_early
0.281658,4.1910,0.4280,3.0790,11.42,move_early
0.284633,2.9750,0.4170,2.6200,11.56,move_early
0.288953,4.3200,0.4070,3.0700,11.71,move_early
0.291852,2.8990,0.3950,2.6210,11.84,move_early
0.296372,4.5200,0.4310,3.0730,11.99,move_early
0.299053,2.6810,0.4310,2.6220,12.13,move_early
0.303147,4.0940,0.5480,3.1090,12.28,move_early
0.306989,3.8420,0.5080,3.8640,12.43,move_early
0.310161,3.1720,0.4290,2.6060,12.56,move_early
0.314166,4.0050,0.4250,3.8890,12.70,move_early
0.317719,3.5530,0.4190,2.6160,12.83,move_early
0.321937,4.2180,0.4290,3.8790,12.96,move_early
0.324495,2.5580,0.5610,2.6070,13.10,move_early
0.328478,3.9830,0.4690,3.8620,13.23,move_early
0.331655,3.1770,0.4260,2.5880,13.36,move_early
0.335527,3.8720,0.4290,3.8780,13.50,move_early
0.338863,3.3360,0.4170,2.5980,13.63,move_early
0.343265,4.4020,0.4150,4.3400,13.76,move_early
0.346008,2.7430,0.4530,2.5810,13.90,move_early
0.350443,4.4350,0.4160,3.1370,14.03,move_early
0.353098,2.6550,0.4610,2.5890,14.16,move_early
0.357536,4.4380,0.4150,4.3530,14.30,move_early
0.360208,2.6720,0.4210,2.5920,14.43,move_early
0.364657,4.4490,0.4410,3.1300,14.56,move_early
0.367307,2.6500,0.4600,2.6010,14.70,move_early
0.371726,4.4190,0.4420,4.3200,14.83,move_early
0.374358,2.6320,0.4390,2.5900,14.96,move_early
0.378799,4.4410,0.4340,4.3530,15.10,move_early
0.381469,2.6700,0.4050,2.6120,15.23,move_early
0.387275,5.8060,0.4380,5.4000,15.36,move_early
0.390926,3.6510,0.4150,3.8630,15.50,move_early
0.394060,3.1340,0.4190,2.6010,15.63,move_early
0.398047,3.9870,0.4180,3.8460,15.76,move_early
0.401164,3.1170,0.4100,2.6020,15.90,move_early
0.405158,3.9940,0.4290,3.8640,16.04,move_early
0.414679,9.5210,0.4160,2.6030,16.18,move_early
0.431882,17.2030,0.4300,4.3990,16.33,move_early
0.443688,11.8060,0.4570,2.9390,16.89,move_early
0.449337,5.6490,0.4920,2.6270,17.37,move_early
0.453394,4.0570,0.5290,2.6010,17.70,move_early
0.455831,2.4370,0.4850,3.0970,18.04,move_early
0.458585,2.7540,0.5020,2.6240,18.37,move_early
0.464118,5.5330,0.4560,4.1400,18.70,move_early
0.468607,4.4890,0.4220,4.3320,18.91,move_early
0.470930,2.3230,0.4410,2.5960,19.02,move_early
0.475484,4.5540,0.4230,4.4550,19.20,move_early
0.478213,2.7290,0.4220,2.5780,19.31,move_early
0.482851,4.6380,0.4110,4.4070,19.49,move_early
0.485403,2.5520,0.4390,2.5880,19.60,move_early
0.489857,4.4540,0.4360,4.3540,19.76,move_early
0.492522,2.6650,0.4070,2.6160,19.88,move_early
0.496927,4.4050,0.4320,3.1060,20.03,move_early
0.499638,2.7110,0.4100,2.6120,20.17,move_early
0.504003,4.3650,0.4100,3.0690,20.33,move_early
0.507275,3.2720,0.4240,2.6030,20.45,move_early
0.511640,4.3650,0.4630,3.0790,20.60,move_early
0.514048,2.4080,0.4950,2.6170,20.74,move_early
0.518323,4.2750,0.4310,3.0860,20.89,move_early
0.521101,2.7780,0.4130,2.5970,21.01,move_early
0.525479,4.3780,0.5440,3.0920,21.16,move_early
0.528290,2.8110,0.4280,2.6080,21.31,move_early
0.532434,4.1440,0.4180,3.0720,21.46,move_early
0.535856,3.4220,0.4250,3.4760,21.60,move_early
0.539818,3.9620,0.4280,2.9130,21.75,move_early
0.544241,4.4230,0.4600,3.8440,21.92,move_early
0.552451,8.2100,0.4150,2.5900,22.05,move_early
0.555484,3.0330,0.4130,3.8440,22.20,move_early
0.559418,3.9340,0.4140,4.4000,22.35,move_early
0.562516,3.0980,0.4200,2.5900,22.50,move_early
0.566604,4.0880,0.4530,4.3620,22.64,move_early
0.572665,6.0610,0.4110,2.6100,22.79,move_early
0.575665,3.0000,0.4740,3.0850,22.94,move_early
0.579573,3.9080,0.4560,3.8560,23.09,move_early
0.582615,3.0420,0.4320,2.5910,23.25,move_early
0.587011,4.3960,0.4170,4.3750,23.40,move_early
0.589977,2.9660,0.4480,2.5910,23.55,move_early
0.594270,4.2930,0.4280,4.3290,23.70,move_early
0.597243,2.9730,0.4210,2.5710,23.84,move_early
0.601506,4.2630,0.4230,4.3560,23.99,move_early
0.604402,2.8960,0.4030,2.5700,24.14,move_early
0.608546,4.1440,0.4410,4.2980,24.29,move_early
0.611223,2.6770,0.4450,2.6090,24.44,move_early
0.615591,4.3680,0.4230,3.0990,24.59,move_early
0.622196,6.6050,0.4550,4.0660,24.73,move_early
0.626999,4.8030,0.5630,2.5770,24.88,move_early
0.629894,2.8950,0.4340,3.1000,25.03,move_early
0.633454,3.5600,0.4200,2.6080,25.18,move_early
0.638424,4.9700,0.5760,4.0100,25.33,move_early
0.641401,2.9770,0.4170,3.8600,25.48,move_early
0.644320,2.9190,0.4440,2.5920,25.62,move_early
0.648256,3.9360,0.4240,3.8690,25.77,move_early
0.651369,3.1130,0.4140,2.5830,25.92,move_early
0.655335,3.9660,0.4150,3.8640,26.07,move_early
0.658388,3.0530,0.4200,2.5770,26.22,move_early
0.662168,3.7800,0.4120,3.8450,26.37,move_early
0.665305,3.1370,0.4210,2.5800,26.51,move_early
0.671930,6.6250,0.4130,3.8140,26.66,move_early
0.675306,3.3760,0.4060,2.5790,26.82,move_early
0.678843,3.5370,0.4310,3.1240,26.97,move_early
0.684664,5.8210,0.4340,2.6130,27.11,move_early
0.689801,5.1370,0.4380,3.0800,27.28,move_early
0.693673,3.8720,0.4680,3.0910,27.45,move_early
0.696490,2.8170,0.4710,2.6210,27.61,move_early
0.701063,4.5730,0.4560,3.9970,27.78,move_early
0.708555,7.4920,0.4110,4.3190,27.95,move_early
0.712580,4.0250,0.4310,2.5700,28.11,move_early
0.716312,3.7320,0.4810,2.5970,28.28,move_early
0.721919,5.6070,0.4610,4.3080,28.45,move_early
0.725119,3.2000,0.4500,2.5770,28.61,move_early
0.728227,3.1080,0.4780,2.5840,28.78,move_early
0.732808,4.5810,0.4480,3.8370,28.95,move_early
0.738579,5.7710,0.4770,2.5890,29.11,move_early
0.741813,3.2340,0.5730,4.0510,29.28,move_early
0.746654,4.8410,0.4560,3.8230,29.45,move_early
0.750030,3.3760,0.4480,2.5860,29.61,move_early
0.753314,3.2840,0.4880,3.5480,29.78,move_early
0.757867,4.5530,0.4350,2.5720,29.95,move_early
0.762278,4.4110,0.4480,3.6080,30.11,move_early
0.765313,3.0350,0.4350,2.5860,30.28,move_early
0.768350,3.0370,0.4510,2.5790,30.45,move_early
0.773672,5.3220,0.4360,2.5630,30.61,move_early
0.777404,3.7320,0.4610,2.5880,30.78,move_early
0.780399,2.9950,0.4240,3.6260,30.95,move_early
0.784360,3.9610,0.4280,2.5790,31.11,move_early
0.787101,2.7410,0.8110,3.6040,31.28,move_early
0.789771,2.6700,0.4290,2.5780,31.43,move_early
0.793253,3.4820,0.4310,2.5950,31.58,move_early
0.796199,2.9460,1.1240,2.5870,31.73,move_early
0.803358,7.1590,0.4140,2.5830,31.87,move_early
0.808871,5.5130,0.5010,3.6550,32.04,move_early
0.818768,9.8970,0.4300,2.6000,32.21,move_early
0.832863,14.0950,0.4730,3.5590,32.38,move_early
0.841611,8.7480,0.5070,2.5750,32.94,move_early
0.846578,4.9670,0.6260,2.5870,33.29,move_early
0.850612,4.0340,0.5650,2.5800,33.62,move_early
0.854950,4.3380,0.5590,2.5790,33.95,move_early
0.859548,4.5980,0.5100,3.5870,34.29,move_early
0.863067,3.5190,0.5710,2.5860,34.62,move_early
0.866654,3.5870,0.5330,2.5800,34.80,move_early
0.869537,2.8830,0.4860,2.6070,34.94,move_early
0.880442,10.9050,0.4670,2.5840,35.07,move_early
0.889272,8.8300,0.4940,2.5790,35.29,move_early
0.894068,4.7960,0.5880,2.5920,35.52,move_early
0.898338,4.2700,0.5130,2.5820,35.74,move_early
0.901508,3.1700,0.6900,2.5620,35.96,move_early
0.905101,3.5930,0.4600,2.6010,36.18,move_early
0.908072,2.9710,0.4350,2.5800,36.40,move_early
0.910700,2.6280,0.5130,2.5880,36.60,move_early
0.914098,3.3980,0.4410,2.5660,36.73,move_early
0.917085,2.9870,0.4190,2.5650,36.84,move_early
0.921328,4.2430,0.4630,3.5730,36.99,move_early
0.926737,5.4090,0.4320,2.5870,37.15,move_early
0.930453,3.7160,0.4460,2.5840,37.32,move_early
0.933663,3.2100,0.4890,3.3230,37.49,move_early
0.936107,2.4440,0.6380,2.5850,37.62,move_early
0.939079,2.9720,0.4490,2.5930,37.73,move_early
0.942570,3.4910,0.4500,2.5740,37.86,move_early
0.945585,3.0150,0.5340,2.5970,37.99,move_early
0.948990,3.4050,0.4540,3.6980,38.12,move_early
0.951981,2.9910,0.4460,2.6360,38.24,move_early
0.955399,3.4180,0.4340,2.5920,38.38,move_early
0.959078,3.6790,0.5190,2.5630,38.50,move_early
0.962004,2.9260,0.4540,3.5960,38.63,move_early
0.965595,3.5910,0.4640,2.5840,38.76,move_early
0.968266,2.6710,0.4860,2.6180,38.90,move_early
0.971132,2.8660,0.4600,2.5770,39.01,move_early
0.976245,5.1130,0.4450,2.5960,39.13,move_early
0.978970,2.7250,0.4610,3.5780,39.27,move_early
0.982534,3.5640,0.4300,3.5840,39.40,move_early
0.985471,2.9370,0.4300,2.5700,39.53,move_early
0.988974,3.5030,0.5410,2.5830,39.67,move_early
0.991968,2.9940,1.0840,2.5820,39.80,move_early
0.994680,2.7120,0.4380,2.5970,39.93,move_early
0.998096,3.4160,0.4520,3.4480,40.07,move_early
1.003009,4.9130,0.5200,4.5610,40.20,move_early
1.005906,2.8970,0.4870,2.5860,40.33,move_early
1.009449,3.5430,0.4630,3.5490,40.47,move_early
1.012308,2.8590,0.4890,2.5770,40.60,move_early
1.017117,4.8090,0.4850,2.5960,40.73,move_early
1.019931,2.8140,0.6400,2.5740,40.87,move_early
1.023051,3.1200,0.4500,2.6040,41.00,move_early
1.026524,3.4730,0.4200,2.5620,41.13,move_early
1.029888,3.3640,0.4550,2.6130,41.27,move_early
1.033399,3.5110,0.4650,3.3470,41.40,move_early
1.036274,2.8750,0.4530,2.5990,41.53,move_early
1.040096,3.8220,0.4930,3.6750,41.67,move_early
1.042739,2.6430,0.7120,2.5960,41.80,move_early
1.046697,3.9580,0.4560,3.1890,41.93,move_early
1.054387,7.6900,0.4640,2.6070,42.07,move_early
1.057228,2.8410,0.5740,2.5690,42.20,move_early
1.060198,2.9700,0.5010,2.8330,42.33,move_early
1.062597,2.3990,0.4360,2.5720,42.47,move_early
1.066130,3.5330,0.4620,3.4670,42.60,move_early
1.068828,2.6980,0.4250,2.5880,42.73,move_early
1.072402,3.5740,0.4370,3.4570,42.87,move_early
1.075057,2.6550,0.4520,2.5770,43.00,move_early
1.078247,3.1900,0.4430,3.0950,43.13,move_early
1.086020,7.7730,0.4340,3.5590,43.27,move_early
1.089967,3.9470,0.5720,2.5880,43.40,move_early
1.093195,3.2280,0.5110,3.5540,43.55,move_early
1.095856,2.6610,0.5080,2.5780,43.68,move_early
1.099862,4.0060,0.7330,3.4900,43.82,move_early
1.105119,5.2570,0.4760,2.5610,43.96,move_early
1.108228,3.1090,0.4650,2.5880,44.11,move_early
1.112677,4.4490,0.4610,2.5690,44.25,move_early
1.116272,3.5950,0.4640,3.5450,44.40,move_early
1.120349,4.0770,0.4920,2.5920,44.59,move_early
1.122938,2.5890,0.4580,2.5660,44.73,move_early
1.125414,2.4760,0.5130,2.6100,44.87,move_early
1.131703,6.2890,0.4650,2.5790,45.01,move_early
1.136783,5.0800,0.4830,3.6130,45.15,move_early
1.140447,3.6640,0.4760,2.5770,45.30,move_early
1.143361,2.9140,0.5450,3.1760,45.45,move_early
1.147666,4.3050,0.4160,2.5810,45.60,move_early
1.150314,2.6480,0.9820,2.5770,45.75,move_early
1.153022,2.7080,0.4700,2.5600,45.92,move_early
1.156449,3.4270,0.4520,3.5610,46.07,move_early
1.158961,2.5120,0.4910,2.5840,46.21,move_early
1.162968,4.0070,0.4550,3.4840,46.36,move_early
1.167676,4.7080,0.4330,2.5630,46.49,move_early
1.170840,3.1640,0.5630,3.5040,46.64,move_early
1.174272,3.4320,0.4220,2.5700,46.78,move_early
1.177294,3.0220,0.5870,3.5390,46.93,move_early
1.179727,2.4330,0.4670,2.5990,47.06,move_early
1.183211,3.4840,0.4750,3.5230,47.19,move_early
1.186181,2.9700,0.4990,2.5590,47.33,move_early
1.190161,3.9800,0.4360,3.5050,47.46,move_early
1.192561,2.4000,0.5080,2.5650,47.59,move_early
1.195158,2.5970,0.4660,2.5760,47.73,move_early
1.199457,4.2990,0.5660,2.5730,47.86,move_early
1.202024,2.5670,0.4520,2.5880,47.99,move_early
1.204840,2.8160,0.5980,2.5850,48.13,move_early
1.213367,8.5270,0.5640,2.5660,48.26,move_early
1.218672,5.3050,0.4220,3.6230,48.41,move_early
1.221493,2.8210,0.4590,2.6000,48.59,move_early
1.225922,4.4290,0.4340,3.6230,48.73,move_early
1.229501,3.5790,0.4880,2.5800,48.88,move_early
1.240644,11.1430,0.5050,3.8450,49.03,move_early
1.244822,4.1780,0.4340,2.5890,49.24,move_early
1.248197,3.3750,0.4680,3.7160,49.42,move_early
1.252325,4.1280,0.6870,2.5630,49.56,move_early
1.255912,3.5870,0.4330,2.5650,49.73,move_early
1.263253,7.3410,0.4710,2.5800,49.88,move_early
1.268757,5.5040,0.6060,2.5730,50.14,move_early
1.273114,4.3570,0.4490,2.5640,50.36,move_early
1.276140,3.0260,0.4360,3.0640,50.54,move_early
1.290513,14.3730,0.4420,2.5570,50.70,move_early
1.299458,8.9450,0.5010,2.5820,51.23,move_early
1.315334,15.8760,0.4460,2.5610,51.60,move_early
1.324926,9.5920,0.6170,2.5720,52.25,move_early
1.330507,5.5810,0.5700,2.5700,52.69,move_early
1.333771,3.2640,0.6130,3.3090,53.14,move_early
1.337418,3.6470,0.4510,3.6670,53.58,move_early
1.340037,2.6190,0.4490,2.5620,53.77,move_early
1.343709,3.6720,0.4300,3.6840,53.92,move_early
1.351367,7.6580,0.4310,2.5520,54.02,move_early
1.370909,19.5420,0.4140,3.1840,54.33,move_early
1.380830,9.9210,0.4610,3.4810,54.67,move_early
1.388101,7.2710,0.6980,2.5830,55.00,move_early
1.392115,4.0140,0.4470,2.5780,55.33,move_early
1.397086,4.9710,0.4790,2.8320,55.67,move_early
1.402639,5.5530,0.4570,2.5870,56.00,move_early
1.413233,10.5940,0.6080,2.5650,56.30,move_early
1.419157,5.9240,0.7280,2.5560,56.61,move_early
1.425160,6.0030,0.4540,2.5810,56.91,move_early
1.429434,4.2740,0.4750,2.5550,57.21,move_early
1.435026,5.5920,0.4900,2.5480,57.47,move_early
1.439624,4.5980,0.5190,3.3090,57.68,move_early
1.444660,5.0360,0.4720,3.6530,57.88,move_early
1.449157,4.4970,0.4690,2.5610,58.08,move_early
1.454480,5.3230,0.5160,2.5580,58.27,move_early
1.459093,4.6130,0.4570,3.4620,58.48,move_early
1.462890,3.7970,0.6360,3.4640,58.64,move_early
1.467308,4.4180,0.5150,2.5580,58.80,move_early
1.472351,5.0430,0.4870,3.4390,58.98,move_early
1.478260,5.9090,0.4840,2.5690,59.18,move_early
1.486772,8.5120,0.5210,3.2750,59.38,move_early
1.493705,6.9330,0.6150,2.5650,59.58,move_early
1.500165,6.4600,0.5560,2.5600,59.78,move_early
1.507004,6.8390,0.5080,2.5550,59.98,move_early
1.530274,23.2700,0.5470,2.5580,60.20,move_early
1.540733,10.4590,0.6630,2.5500,60.84,move_early
1.550418,9.6850,0.6290,2.5870,61.25,move_early
1.577455,27.0370,0.5270,2.5630,61.65,move_early
1.592009,14.5540,0.5200,2.5500,62.72,move_early
1.600991,8.9820,0.5750,2.5510,63.39,move_early
1.611799,10.8080,0.5370,3.7220,64.05,move_early
1.630008,18.2090,0.4690,3.5650,64.72,move_early
1.642183,12.1750,0.5020,2.5530,65.39,move_early
1.654358,12.1750,0.5490,2.5720,65.97,move_early
1.666519,12.1610,0.4560,2.5820,66.46,move_early
1.675535,9.0160,0.4860,2.5550,66.94,move_early
1.685936,10.4010,0.4740,2.5610,67.30,move_early
1.696119,10.1830,0.4240,2.5660,67.75,move_early
1.706311,10.1920,0.6200,2.5510,68.13,move_early
1.721839,15.5280,0.4940,2.5590,68.54,move_early
1.735106,13.2670,0.5000,3.5870,68.99,move_early
1.741681,6.5750,0.4810,2.5610,69.43,move_early
1.749349,7.6680,0.3940,3.5510,69.88,move_early
1.759838,10.4890,0.4040,3.6660,70.26,move_early
1.772292,12.4540,0.4670,2.5650,70.67,move_early
1.783300,11.0080,0.4940,2.5590,71.10,move_early
1.792009,8.7090,0.4630,2.5520,71.52,move_early
1.802476,10.4670,0.4340,2.5720,71.95,move_early
1.815689,13.2130,0.5710,2.5430,72.37,move_early
1.832691,17.0020,0.6570,3.5330,72.79,move_early
1.843138,10.4470,0.4610,2.5760,73.24,move_early
1.852152,9.0140,0.4300,3.6560,73.67,move_early
1.861623,9.4710,0.4390,2.5560,74.09,move_early
1.874502,12.8790,0.4460,2.5960,74.52,move_early
1.886357,11.8550,0.6540,2.5420,74.94,move_early
1.898263,11.9060,0.4760,3.7490,75.39,move_early
1.908679,10.4160,0.6130,2.5480,75.83,move_early
1.918434,9.7550,0.4710,3.5480,76.28,move_early
1.927274,8.8400,0.5180,3.7250,76.70,move_early
1.937326,10.0520,0.4590,2.5420,77.12,move_early
1.947069,9.7430,0.4780,3.6900,77.55,move_early
1.956324,9.2550,0.4730,3.5020,77.92,move_early
1.971061,14.7370,0.4830,2.5400,78.34,move_early
1.984604,13.5430,0.4360,3.4960,78.79,move_early
1.995649,11.0450,0.4900,2.5550,79.23,move_early
2.004806,9.1570,0.4880,2.5830,79.68,move_early
2.011149,6.3430,0.4800,2.5470,80.12,move_early
2.022061,10.9120,0.4960,3.5660,80.54,move_early
2.028011,5.9500,0.4800,3.4690,80.97,move_early
2.032792,4.7810,0.6310,2.5520,81.39,move_early
2.038519,5.7270,0.5140,2.5360,81.59,move_early
2.043785,5.2660,0.4970,3.6830,81.82,move_early
2.048630,4.8450,0.4320,3.5830,82.03,move_early
2.053811,5.1810,0.4820,2.5480,82.22,move_early
2.059249,5.4380,0.4340,2.5570,82.43,move_early
2.072117,12.8680,0.4620,2.5720,82.65,move_early
2.083397,11.2800,0.4420,3.4600,82.90,move_early
2.091942,8.5450,0.7270,2.5770,83.25,move_early
2.101108,9.1660,0.6520,2.5540,83.52,move_early
2.106955,5.8470,0.4840,2.5420,83.79,move_early
2.113577,6.6220,0.4520,3.5240,84.05,move_early
2.132578,19.0010,0.4420,2.5420,84.32,move_early
2.143729,11.1510,0.5190,3.6640,84.95,move_early
2.153002,9.2730,0.7490,2.5560,85.38,move_early
2.167372,14.3700,0.5640,2.5710,85.76,move_early
2.174992,7.6200,0.8340,2.5680,86.32,move_early
2.180898,5.9060,0.5480,2.5570,86.74,move_early
2.188435,7.5370,0.5350,2.5490,87.15,move_early
2.193576,5.1410,0.5180,2.5500,87.55,move_early
2.199297,5.7210,0.4940,2.5460,87.92,move_early
2.204855,5.5580,0.5310,2.5630,88.25,move_early
2.210435,5.5800,0.5170,3.5340,88.47,move_early
2.216813,6.3780,0.4360,2.5450,88.70,move_early
2.226753,9.9400,0.4970,2.5470,88.95,move_early
2.235782,9.0290,0.4750,2.5530,89.32,move_early
2.244547,8.7650,0.5210,2.5910,89.69,move_early
2.251229,6.6820,0.5760,3.2210,90.05,move_early
2.256954,5.7250,0.4550,2.5460,90.34,move_early
2.262875,5.9210,0.4970,2.5340,90.56,move_early
2.270596,7.7210,0.4610,2.5390,90.82,move_early
2.276680,6.0840,0.6120,2.5520,91.11,move_early
2.282757,6.0770,0.4850,2.5420,91.35,move_early
2.288335,5.5780,0.4760,2.5750,91.59,move_early
2.294243,5.9080,0.4400,3.4260,91.82,move_early
2.302156,7.9130,0.4430,3.4610,92.05,move_early
2.307509,5.3530,0.4640,2.5470,92.32,move_early
2.312354,4.8450,0.4680,3.5010,92.57,move_early
2.322660,10.3060,0.5060,3.6170,92.80,move_early
2.329471,6.8110,0.6580,2.5540,93.05,move_early
2.336731,7.2600,0.5490,2.5590,93.30,move_early
2.342019,5.2880,0.4660,2.5510,93.55,move_early
2.346232,4.2130,0.4750,2.5600,93.80,move_early
2.350871,4.6390,0.4750,2.5480,94.05,move_early
2.356574,5.7030,0.6140,3.2390,94.30,move_early
2.361619,5.0450,0.6090,3.2250,94.55,move_early
2.372767,11.1480,0.6020,2.5440,94.80,move_early
2.378248,5.4810,3.3270,3.5960,95.05,move_early
2.384394,6.1460,0.6680,2.5880,95.30,move_early
2.388425,4.0310,0.6400,3.5520,95.55,move_early
2.391989,3.5640,0.6500,2.5340,95.80,move_early
2.395171,3.1820,0.6780,2.5430,95.97,move_early
2.400626,5.4550,0.5280,2.5470,96.10,move_early
2.405463,4.8370,0.5790,2.5400,96.31,move_early
2.415949,10.4860,0.4520,3.5700,96.51,move_early
2.439212,23.2630,0.4800,2.5410,96.73,move_early
2.451259,12.0470,0.5510,2.5660,97.21,move_early
2.464113,12.8540,0.7270,2.5620,97.72,move_early
2.478005,13.8920,0.9530,2.5550,98.19,move_early
2.488528,10.5230,0.6200,3.6530,98.75,move_early
2.498754,10.2260,0.5970,2.5940,99.19,move_early
2.503174,4.4200,0.5240,2.5450,99.64,move_early
2.509559,6.3850,0.5890,2.5810,100.08,move_early
2.513231,3.6720,0.5150,2.5500,100.53,move_early
2.517322,4.0910,0.4990,2.5480,100.81,move_early
2.520990,3.6680,0.4400,2.5440,100.98,move_early
2.524783,3.7930,0.5060,2.7720,101.12,move_early
2.528647,3.8640,0.4690,3.4700,101.27,move_early
2.532518,3.8710,0.4240,2.5360,101.43,move_early
2.549649,17.1310,0.4930,2.5510,101.58,move_early
2.559589,9.9400,0.4680,3.8150,101.92,move_early
2.565058,5.4690,0.5110,2.5410,102.19,move_early
2.569831,4.7730,0.5170,3.7940,102.59,move_early
2.573748,3.9170,0.4750,2.5550,102.85,move_early
2.577880,4.1320,0.4860,2.5520,103.10,move_early
2.581078,3.1980,0.6710,3.7880,103.35,move_early
2.584567,3.4890,0.4520,2.5450,103.52,move_early
2.604426,19.8590,0.4320,4.7940,103.72,move_early
2.614442,10.0160,0.4170,2.5510,103.98,move_early
2.625013,10.5710,0.4940,2.5460,104.25,move_early
2.630628,5.6150,0.5450,3.3260,104.65,move_early
2.636330,5.7020,0.5100,2.5500,104.91,move_early
2.659440,23.1100,0.6330,4.0340,105.18,move_early
2.669480,10.0400,0.5080,3.7620,106.34,move_early
2.679132,9.6520,0.6070,3.4890,106.74,move_early
2.684114,4.9820,0.5320,3.7510,107.40,move_early
2.691812,7.6980,0.5570,2.5740,107.65,move_early
2.707684,15.8720,0.6050,2.5370,107.96,move_early
2.717845,10.1610,0.4710,3.9550,108.59,move_early
2.726368,8.5230,0.4870,2.5730,109.00,move_early
2.733080,6.7120,0.5890,2.5430,109.34,move_early
2.738173,5.0930,0.4930,2.5470,109.61,move_early
2.744186,6.0130,0.5500,2.5310,109.82,move_early
2.748588,4.4020,0.4570,2.5400,110.07,move_early
2.752756,4.1680,0.5220,2.5410,110.22,move_early
2.757343,4.5870,0.4310,3.6500,110.39,move_early
2.762840,5.4970,0.5110,2.5370,110.58,move_early
2.766933,4.0930,0.4230,2.5490,110.80,move_early
2.771072,4.1390,0.4420,3.9800,110.96,move_early
2.775592,4.5200,0.4600,2.5370,111.12,move_early
2.781311,5.7190,0.4510,2.5520,111.33,move_early
2.787182,5.8710,0.5740,3.7980,111.53,move_early
2.792229,5.0470,0.4380,2.5240,111.73,move_early
2.797948,5.7190,0.5030,2.5590,111.93,move_early
2.802379,4.4310,0.4660,2.5510,112.13,move_early
