t_s,frame_ms,cpu_ms,gpu_ms,dist_m,phase
34.330568,12.4040,0.6040,3.8880,1373.14,move_early
34.343614,13.0460,0.5640,5.5710,1373.66,move_early
34.378538,34.9240,0.5640,3.8530,1374.20,move_early
34.389129,10.5910,0.7520,3.9080,1374.90,move_early
34.399620,10.4910,0.6470,5.6640,1375.56,move_early
34.434036,34.4160,0.5890,3.8690,1376.17,move_early
34.443784,9.7480,0.6210,3.8660,1377.11,move_early
34.453609,9.8250,0.6090,4.7970,1377.77,move_early
34.471585,17.9760,0.5740,3.8610,1378.39,move_early
34.510503,38.9180,0.6130,3.9140,1379.00,move_early
34.527207,16.7040,0.6480,3.8830,1380.18,move_early
34.544449,17.2420,0.6710,3.8870,1380.85,move_early
34.580926,36.4770,0.5780,3.8930,1381.57,move_early
34.592090,11.1640,0.5560,3.9150,1382.99,move_early
34.606078,13.9880,0.6230,3.8970,1383.82,move_early
34.642436,36.3580,0.5560,3.9020,1384.50,move_early
34.657798,15.3620,0.6930,6.0110,1385.46,move_early
34.672694,14.8960,0.6360,3.9230,1386.33,move_early
34.682555,9.8610,0.6160,3.9320,1387.17,move_early
34.694798,12.2430,0.6150,5.6730,1387.71,move_early
34.719181,24.3830,0.5900,5.4550,1388.20,move_early
34.730296,11.1150,0.6000,3.9100,1389.17,move_early
34.740094,9.7980,0.6950,3.9410,1389.63,move_early
34.783725,43.6310,0.6930,3.9480,1389.68,move_early
34.797103,13.3780,0.6180,3.9340,1391.13,move_early
34.815221,18.1180,0.7310,3.9070,1392.18,move_early
34.829293,14.0720,3.6180,4.9010,1392.74,move_early
34.871903,42.6100,0.9280,4.8040,1393.61,move_early
34.886639,14.7360,0.7640,3.9420,1394.69,move_early
34.920171,33.5320,1.3590,3.9400,1395.63,move_early
34.938747,18.5760,0.6360,5.5510,1396.63,move_early
34.949390,10.6430,0.7130,3.9700,1397.63,move_early
34.962370,12.9800,0.6390,3.9730,1398.39,move_early
34.977906,15.5360,0.6370,3.9460,1398.91,move_early
34.996198,18.2920,0.6030,5.2490,1399.53,move_early
35.008281,12.0830,0.6450,3.9510,1400.29,move_early
35.022771,14.4900,0.7560,4.8730,1400.75,move_early
35.034542,11.7710,0.7180,5.7370,1401.33,move_early
35.045518,10.9760,0.5990,3.9900,1401.80,move_early
35.078415,32.8970,0.6180,3.9350,1402.23,move_early
35.094718,16.3030,0.5630,4.6820,1402.92,move_early
35.105879,11.1610,0.7990,3.9770,1403.59,move_early
35.115742,9.8630,0.6660,3.9570,1404.25,move_early
35.134988,19.2460,0.6790,3.9790,1404.86,move_early
35.145973,10.9850,0.6600,4.9180,1405.50,move_early
35.155586,9.6130,0.8350,3.9550,1406.12,move_early
35.167375,11.7890,0.6170,3.9830,1406.64,move_early
35.232980,65.6050,0.5940,4.8890,1407.11,move_early
35.249298,16.3180,0.6000,3.9630,1409.59,move_early
35.259781,10.4830,1.4250,3.9860,1410.06,move_early
35.274657,14.8760,0.6720,5.6550,1410.50,move_early
35.287477,12.8200,0.7070,6.3220,1411.17,move_early
35.298071,10.5940,0.9260,4.0690,1411.84,move_early
35.306994,8.9230,0.6670,5.6760,1412.33,move_early
35.321905,14.9110,0.5240,4.0380,1412.68,move_early
35.337062,15.1570,0.5730,4.0580,1413.26,move_early
35.347902,10.8400,0.5740,4.0400,1413.84,move_early
35.360659,12.7570,0.6140,4.0890,1414.33,move_early
35.378006,17.3470,0.6040,4.0610,1414.86,move_early
35.388954,10.9480,2.9610,5.0860,1415.39,move_early
35.399320,10.3660,0.6430,4.0630,1415.93,move_early
35.409885,10.5650,0.6040,4.0980,1416.39,move_early
35.419478,9.5930,0.5860,6.2840,1416.80,move_early
35.434076,14.5980,0.5670,4.0590,1417.20,move_early
35.443654,9.5780,0.5500,4.0950,1417.69,move_early
35.456741,13.0870,0.5760,6.3530,1418.16,move_early
35.488775,32.0340,0.5860,4.0600,1418.64,move_early
35.509050,20.2750,0.6250,3.6320,1419.34,move_early
35.552434,43.3840,0.8860,4.1990,1420.13,move_early
35.571444,19.0100,0.8860,2.9100,1422.23,move_early
35.584727,13.2830,0.9000,3.6110,1423.17,move_early
35.605038,20.3110,0.8710,2.9240,1423.49,move_early
35.619984,14.9460,0.7020,2.9100,1424.31,move_early
35.657447,37.4630,0.6870,2.9060,1424.97,move_early
35.680917,23.4700,0.7110,2.9160,1426.10,move_early
35.695084,14.1670,0.9270,2.9240,1427.05,move_early
35.705264,10.1800,1.0660,2.9270,1427.83,move_early
35.716155,10.8910,0.6840,2.8950,1428.50,move_early
35.731973,15.8180,0.6710,4.2160,1429.06,move_early
35.743348,11.3750,0.6320,2.9130,1429.73,move_early
35.756535,13.1870,0.9650,2.9020,1430.18,move_early
35.770479,13.9440,0.6680,2.9150,1430.68,move_early
35.781281,10.8020,0.6240,2.9170,1431.24,move_early
35.794053,12.7720,0.6950,4.2500,1431.68,move_early
35.829688,35.6350,0.6550,4.0460,1432.19,move_early
35.880613,50.9250,0.8110,2.9280,1433.00,move_early
35.905247,24.6340,1.0200,2.9030,1435.17,move_early
35.918139,12.8920,0.9360,2.9020,1436.32,move_early
35.929958,11.8190,0.8520,2.9380,1437.15,move_early
35.941878,11.9200,0.6200,2.9030,1437.61,move_early
35.956381,14.5030,0.5550,2.9100,1438.10,move_early
35.970506,14.1250,0.6290,4.1950,1438.67,move_early
35.982836,12.3300,0.6270,2.9450,1439.24,move_early
36.025768,42.9320,0.6770,3.6710,1439.73,move_early
36.066579,40.8110,0.6150,2.9290,1440.82,move_early
36.078469,11.8900,0.9040,2.8980,1442.50,move_early
36.092169,13.7000,0.9220,4.1680,1443.25,move_early
36.105591,13.4220,0.8170,2.9240,1444.13,move_early
36.118532,12.9410,0.8020,2.9280,1444.68,move_early
36.157161,38.6290,0.9990,2.8920,1445.17,move_early
36.172711,15.5500,0.7490,4.1230,1446.50,move_early
36.185838,13.1270,0.8740,3.9880,1447.36,move_early
36.201356,15.5180,0.7520,2.8920,1447.90,move_early
36.219018,17.6620,0.8910,4.6600,1448.50,move_early
36.232481,13.4630,0.9040,2.9120,1449.17,move_early
36.255693,23.2120,0.8000,2.8960,1449.73,move_early
36.271760,16.0670,0.7680,2.8840,1450.40,move_early
36.283008,11.2480,0.8720,2.9260,1451.06,move_early
36.302896,19.8880,0.9350,2.8940,1451.73,move_early
36.314466,11.5700,0.8670,3.6610,1452.40,move_early
36.323891,9.4250,0.9700,2.9090,1453.01,move_early
36.365146,41.2550,0.6540,2.8960,1453.38,move_early
36.386356,21.2100,0.6830,4.9610,1454.40,move_early
36.397010,10.6540,0.9530,2.8790,1455.25,move_early
36.433426,36.4160,0.9280,4.1840,1455.91,move_early
36.456392,22.9660,0.6730,2.8850,1457.14,move_early
36.468284,11.8920,0.8420,2.9150,1458.03,move_early
36.478781,10.4970,0.7020,4.1460,1458.86,move_early
36.494356,15.5750,0.7010,2.9020,1459.57,move_early
36.507941,13.5850,0.6440,5.2790,1460.25,move_early
36.518930,10.9890,0.8490,2.8880,1460.73,move_early
36.535406,16.4760,0.5740,2.8960,1461.16,move_early
36.546113,10.7070,0.5420,4.1920,1461.83,move_early
36.579027,32.9140,0.6140,2.8990,1462.25,move_early
36.591791,12.7640,0.5750,4.1690,1462.95,move_early
36.605990,14.1990,0.7440,2.8850,1463.61,move_early
36.624481,18.4910,0.7320,2.8850,1464.28,move_early
36.662084,37.6030,0.6900,2.8930,1464.95,move_early
36.677701,15.6170,0.7610,3.7330,1466.27,move_early
36.688459,10.7580,0.9160,2.6770,1466.93,move_early
36.704183,15.7240,0.6800,2.7240,1467.60,move_early
36.715431,11.2480,0.6450,3.0430,1468.27,move_early
36.761029,45.5980,0.6460,2.6730,1468.93,move_early
36.777591,16.5620,0.7100,3.0470,1470.22,move_early
36.816601,39.0100,0.7730,2.6770,1470.99,move_early
36.829080,12.4790,0.6890,3.8280,1472.44,move_early
36.838562,9.4820,0.7320,2.7310,1473.17,move_early
36.850967,12.4050,0.6380,2.6830,1473.84,move_early
36.863302,12.3350,0.6250,3.9740,1474.47,move_early
36.873163,9.8610,0.7580,2.6710,1474.94,move_early
36.882716,9.5530,0.6020,2.6700,1475.33,move_early
36.891999,9.2830,0.5630,5.8340,1475.71,move_early
36.915100,23.1010,0.5290,3.3640,1476.09,move_early
36.950033,34.9330,0.5460,2.6800,1476.59,move_early
36.967673,17.6400,0.6630,3.9850,1477.78,move_early
36.978087,10.4140,0.8080,3.3990,1478.48,move_early
37.014050,35.9630,0.6770,2.6850,1479.04,move_early
37.025740,11.6900,0.7470,3.3710,1480.38,move_early
37.037845,12.1050,1.1910,2.6730,1481.05,move_early
37.054299,16.4540,0.6830,3.9430,1481.71,move_early
37.064712,10.4130,0.6830,2.6660,1482.38,move_early
37.080985,16.2730,0.7410,4.4940,1483.01,move_early
37.092374,11.3890,0.6910,2.5890,1483.66,move_early
37.111070,18.6960,0.7120,2.5870,1484.12,move_early
37.125787,14.7170,0.7140,2.6040,1484.79,move_early
37.135684,9.8970,0.6720,3.1750,1485.44,move_early
37.173386,37.7020,0.5890,3.2170,1485.84,move_early
37.193728,20.3420,0.5940,2.5800,1486.70,move_early
37.234111,40.3830,0.7580,3.6160,1487.51,move_early
37.272893,38.7820,0.7220,4.5010,1489.13,move_early
37.294014,21.1210,0.7200,3.8100,1491.03,move_early
37.304683,10.6690,0.8010,4.0500,1492.21,move_early
37.317572,12.8890,0.7590,2.5900,1492.62,move_early
37.338799,21.2270,0.6530,3.8310,1493.17,move_early
37.357970,19.1710,3.7970,2.5850,1494.00,move_early
37.368327,10.3570,0.9590,4.4240,1494.76,move_early
37.402023,33.6960,0.7900,2.5860,1495.15,move_early
37.417958,15.9350,0.7060,3.2360,1495.87,move_early
37.428055,10.0970,0.8510,4.1890,1496.53,move_early
37.438874,10.8190,0.7110,3.2140,1497.20,move_early
37.451690,12.8160,0.5480,2.5880,1497.87,move_early
37.464239,12.5490,0.6220,3.6990,1498.50,move_early
37.482774,18.5350,0.6800,3.2000,1499.00,move_early
37.524138,41.3640,0.6060,4.2310,1499.61,move_early
37.546870,22.7320,0.6070,2.5810,1500.76,move_early
37.563531,16.6610,0.8800,2.5850,1501.76,move_early
37.580203,16.6720,2.8240,2.9560,1502.49,move_early
37.591261,11.0580,0.7890,2.5810,1503.15,move_early
37.605208,13.9470,0.7350,2.5890,1503.82,move_early
37.638602,33.3940,0.5490,3.1660,1504.49,move_early
37.669187,30.5850,0.6290,3.2280,1505.31,move_early
37.681266,12.0790,0.7280,2.6340,1505.31,move_early
37.692040,10.7740,0.7390,4.7270,1505.31,move_early
37.702798,10.7580,0.6450,2.6310,1505.31,move_early
37.713507,10.7090,0.6270,2.5900,1505.31,move_early
37.752038,38.5310,0.5470,2.6250,1505.31,move_early
37.766555,14.5170,0.5560,2.5920,1505.31,move_early
37.780103,13.5480,1.3010,2.6020,1505.31,move_early
37.792129,12.0260,0.6540,2.6020,1505.31,move_early
37.803488,11.3590,0.6530,2.8870,1505.31,move_early
37.814782,11.2940,0.5950,2.6230,1505.31,move_early
37.853224,38.4420,0.6310,2.5970,1505.31,move_early
37.865131,11.9070,0.6670,2.6070,1505.31,move_early
37.877710,12.5790,0.7770,2.6300,1505.31,move_early
37.891097,13.3870,0.6060,2.5960,1505.31,move_early
37.901585,10.4880,3.7890,2.5940,1505.31,move_early
37.915754,14.1690,0.6380,2.6100,1505.31,move_early
37.932096,16.3420,0.6090,2.6100,1505.31,move_early
37.975678,43.5820,0.6130,2.5860,1505.31,move_early
37.986989,11.3110,4.5410,2.5850,1505.31,move_early
37.999863,12.8740,0.8520,2.5950,1505.31,move_early
38.010785,10.9220,0.7010,2.5970,1505.31,move_early
38.030295,19.5100,0.6190,2.6250,1505.31,move_early
38.045908,15.6130,0.6640,2.5940,1505.31,move_early
38.067071,21.1630,3.7770,2.6060,1505.31,move_early
38.079685,12.6140,0.6340,2.6040,1505.31,move_early
38.092455,12.7700,0.6300,2.6030,1505.31,move_early
38.102055,9.6000,1.4650,2.6140,1505.31,move_early
38.143013,40.9580,0.5780,2.6340,1505.31,move_early
38.155345,12.3320,0.6410,2.6240,1505.31,move_early
38.176397,21.0520,0.9410,2.6150,1505.31,move_early
38.190765,14.3680,0.7390,2.6270,1505.31,move_early
38.204632,13.8670,0.7670,2.6490,1505.31,move_early
38.223607,18.9750,0.7300,2.6080,1505.31,move_early
38.237596,13.9890,0.7890,4.1370,1505.31,move_early
38.253720,16.1240,0.8210,2.6240,1505.31,move_early
38.268663,14.9430,0.6650,3.5210,1505.31,move_early
38.280561,11.8980,0.5610,2.6350,1505.31,move_early
38.294988,14.4270,0.5960,2.6570,1505.31,move_early
38.312937,17.9490,0.6390,2.6380,1505.31,move_early
38.339935,26.9980,0.5540,2.6410,1505.31,move_early
38.357990,18.0550,1.5410,2.6660,1505.31,move_early
38.376496,18.5060,4.5600,2.6460,1505.31,move_early
38.388263,11.7670,0.7730,2.6510,1505.31,move_early
38.403727,15.4640,0.6800,4.2100,1505.31,move_early
38.420516,16.7890,0.7780,2.6600,1505.31,move_early
38.462187,41.6710,1.1070,2.6590,1505.31,move_early
38.479036,16.8490,0.6480,2.6730,1505.31,move_early
38.494049,15.0130,3.2110,2.6750,1505.31,move_early
38.504944,10.8950,4.4470,2.6740,1505.31,move_early
38.517733,12.7890,0.5390,2.7100,1505.31,move_early
38.534613,16.8800,0.5730,2.6850,1505.31,move_early
38.559606,24.9930,0.6770,2.6820,1505.31,move_early
38.587243,27.6370,0.7190,2.7260,1505.31,move_early
38.609473,22.2300,0.6750,2.6760,1505.31,move_early
38.651875,42.4020,1.7590,2.7480,1505.31,move_early
38.667038,15.1630,1.2810,2.7470,1505.31,move_early
38.686519,19.4810,0.7060,2.7540,1505.31,move_early
38.701487,14.9680,1.7000,2.7720,1505.31,move_early
38.712725,11.2380,1.0540,2.7540,1505.31,move_early
38.726350,13.6250,0.5980,2.7640,1505.31,move_early
38.742640,16.2900,0.5820,2.7320,1505.31,move_early
38.757467,14.8270,0.7700,2.7510,1505.31,move_early
38.771458,13.9910,0.6230,2.7570,1505.31,move_early
38.783627,12.1690,0.5780,2.7500,1505.31,move_early
38.794430,10.8030,0.6100,2.7790,1505.31,move_early
38.807299,12.8690,0.5900,2.7420,1505.31,move_early
38.820120,12.8210,0.5720,3.4400,1505.31,move_early
38.835662,15.5420,1.7750,2.7540,1505.31,move_early
38.852615,16.9530,0.5420,2.7660,1505.31,move_early
38.890503,37.8880,0.5650,4.3270,1505.31,move_early
38.926125,35.6220,0.6800,3.9150,1505.31,move_early
38.947438,21.3130,1.1460,4.8150,1505.31,move_early
38.961193,13.7550,3.8220,3.9240,1505.31,move_early
38.973591,12.3980,1.2440,3.9160,1505.31,move_early
38.988541,14.9500,1.0640,5.3300,1505.31,move_early
39.011415,22.8740,0.5770,5.8670,1505.31,move_early
39.035043,23.6280,0.6200,4.0210,1505.31,move_early
39.053358,18.3150,1.2300,3.9480,1505.31,move_early
39.065813,12.4550,4.4580,3.9510,1505.31,move_early
39.077661,11.8480,0.6950,4.0420,1505.31,move_early
39.094378,16.7170,0.6620,4.7030,1505.31,move_early
39.109624,15.2460,0.6460,4.0750,1505.31,move_early
39.147336,37.7120,0.6050,4.0290,1505.31,move_early
39.167581,20.2450,0.6010,4.0180,1505.31,move_early
39.184021,16.4400,0.9360,4.4460,1505.31,move_early
39.196440,12.4190,1.1170,4.0430,1505.31,move_early
39.208950,12.5100,1.2290,4.0210,1505.31,move_early
39.225623,16.6730,0.8050,4.0100,1505.31,move_early
39.241484,15.8610,0.5980,4.0400,1505.31,move_early
39.279632,38.1480,0.6070,4.0450,1505.31,move_early
39.323163,43.5310,0.6420,4.0330,1505.31,move_early
39.337062,13.8990,0.7150,4.8010,1505.31,move_early
39.356916,19.8540,1.1850,4.0730,1505.31,move_early
39.377723,20.8070,4.4630,4.0780,1505.31,move_early
39.393176,15.4530,3.8230,4.0600,1505.31,move_early
39.405117,11.9410,4.0650,4.0630,1505.31,move_early
39.421104,15.9870,0.6430,4.6970,1505.31,move_early
39.437232,16.1280,0.6510,4.0620,1505.31,move_early
39.449117,11.8850,0.6610,4.5870,1505.31,move_early
39.463140,14.0230,0.7290,4.0470,1505.31,move_early
39.502777,39.6370,1.0400,4.1240,1505.31,move_early
39.518422,15.6450,0.7310,4.0980,1505.31,move_early
39.534314,15.8920,0.8290,4.1090,1505.31,move_early
39.544738,10.4240,2.6380,4.0850,1505.31,move_early
39.559110,14.3720,0.7140,4.1040,1505.31,move_early
39.568970,9.8600,0.7090,5.3320,1505.31,move_early
39.606623,37.6530,0.6730,4.1300,1505.31,move_early
39.618050,11.4270,0.6300,4.1040,1505.31,move_early
39.629251,11.2010,0.7970,4.0870,1505.31,move_early
39.640753,11.5020,0.8060,4.1160,1505.31,move_early
39.651042,10.2890,0.6480,4.1020,1505.31,move_early
39.686259,35.2170,0.6350,4.1430,1505.31,move_early
39.698912,12.6530,0.7220,4.1420,1505.31,move_early
39.733281,34.3690,0.9390,4.1120,1505.31,move_early
39.751527,18.2460,0.7560,4.1310,1505.31,move_early
39.795584,44.0570,0.7400,4.1310,1505.31,move_early
39.816743,21.1590,4.5140,4.1210,1505.31,move_early
39.833047,16.3040,4.8160,4.1320,1505.31,move_early
39.842883,9.8360,1.2270,4.1880,1505.31,move_early
39.858044,15.1610,0.7470,4.2650,1505.31,move_early
39.889602,31.5580,0.6530,5.2190,1505.31,move_early
39.904114,14.5120,0.6230,4.3550,1505.31,move_early
39.914947,10.8330,1.1140,4.3580,1505.31,move_early
39.924535,9.5880,0.7690,4.3660,1505.31,move_early
39.954515,29.9800,0.6600,4.3530,1505.31,move_early
39.965067,10.5520,0.6770,4.3720,1505.31,move_early
39.974801,9.7340,0.8090,4.3870,1505.31,move_early
39.983779,8.9780,0.7050,4.3700,1505.31,move_early
39.998307,14.5280,0.6250,6.4840,1505.31,move_early
40.008544,10.2370,0.6180,6.4160,1505.31,move_early
40.018391,9.8470,0.6750,4.3700,1505.31,move_early
40.032750,14.3590,0.6340,5.3180,1505.31,move_early
40.044092,11.3420,0.6030,4.3730,1505.31,move_early
40.053719,9.6270,0.5490,4.3650,0.00,move_early
40.063694,9.9750,0.5510,5.3160,0.42,move_early
40.080663,16.9690,0.5540,4.1450,0.92,move_early
40.090439,9.7760,3.6470,5.0600,1.42,move_early
40.102008,11.5690,1.0870,4.3710,1.91,move_early
40.135292,33.2840,1.0440,4.3490,2.37,move_early
40.159582,24.2900,1.0610,4.3410,3.09,move_early
40.172220,12.6380,1.5940,4.3390,4.04,move_early
40.182947,10.7270,1.2680,4.3660,4.61,move_early
40.193822,10.8750,1.1070,4.3690,5.03,move_early
40.204668,10.8460,0.9800,4.3640,5.60,move_early
40.215681,11.0130,1.0050,4.3510,6.15,move_early
40.250641,34.9600,0.9960,4.4400,6.71,move_early
40.288479,37.8380,0.9880,4.3280,7.70,move_early
40.311401,22.9220,1.4720,4.3210,9.23,move_early
40.325491,14.0900,1.6540,4.3490,10.23,move_early
40.341110,15.6190,1.4670,5.6300,11.23,move_early
40.352748,11.6380,1.2860,4.3270,11.97,move_early
40.375841,23.0930,1.2660,6.8610,12.42,move_early
40.390753,14.9120,1.2250,4.9250,13.31,move_early
40.402372,11.6190,1.8450,6.4060,13.95,move_early
40.418110,15.7380,1.2120,4.3600,14.49,move_early
40.428728,10.6180,3.3770,6.3340,15.05,move_early
40.441239,12.5110,1.2800,4.3580,15.44,move_early
40.458265,17.0260,1.0190,5.1220,15.96,move_early
40.470437,12.1720,1.4040,4.3300,16.62,move_early
40.480863,10.4260,1.4110,4.3390,17.12,move_early
40.491022,10.1590,1.0830,4.3250,17.52,move_early
40.505945,14.9230,1.0130,4.3300,17.93,move_early
40.521125,15.1800,1.0520,4.3460,18.46,move_early
40.540891,19.7660,1.0190,4.2950,19.03,move_early
40.554148,13.2570,1.0160,4.3400,19.69,move_early
40.565033,10.8850,1.0810,4.3270,20.21,move_early
40.574596,9.5630,1.4350,4.3190,20.73,move_early
40.586046,11.4500,0.9910,6.6980,21.25,move_early
40.601064,15.0180,1.0220,4.3250,21.75,move_early
40.642046,40.9820,1.1760,4.3470,22.27,move_early
40.666270,24.2240,1.0180,4.3630,23.38,move_early
40.709381,43.1110,1.7780,5.9740,24.67,move_early
40.733472,24.0910,1.7940,4.3520,26.36,move_early
40.747015,13.5430,1.5140,4.3210,27.47,move_early
40.770309,23.2940,1.0830,4.3140,28.19,move_early
40.787769,17.4600,1.0550,4.3470,29.15,move_early
40.803385,15.6160,1.4380,4.3280,29.85,move_early
40.821295,17.9100,1.7380,4.3850,30.44,move_early
40.835151,13.8560,1.1490,5.2330,31.17,move_early
40.847004,11.8530,1.2260,4.2960,31.73,move_early
40.858143,11.1390,1.4490,5.2560,32.18,move_early
40.870420,12.2770,1.0650,4.3130,32.62,move_early
40.883276,12.8560,1.0550,4.3990,33.15,move_early
40.891030,7.7540,1.0950,6.3610,33.65,move_early
40.926415,35.3850,1.1250,5.9260,33.93,move_early
40.944734,18.3190,1.0710,5.2160,34.79,move_early
40.956222,11.4880,2.0420,4.3350,35.44,move_early
40.968835,12.6130,1.2760,4.3640,35.98,move_early
40.979961,11.1260,1.0230,4.3100,36.53,move_early
40.987549,7.5880,1.0300,5.2090,37.03,move_early
40.992864,5.3150,1.3920,4.3720,37.56,move_early
40.997966,5.1020,1.4210,4.3440,38.02,move_early
41.002447,4.4810,0.9920,4.3040,38.20,move_early
41.016219,13.7720,0.9460,6.3430,38.47,move_early
41.026272,10.0530,1.0930,6.3200,38.92,move_early
41.032893,6.6210,1.0460,4.3290,39.36,move_early
41.039062,6.1690,3.0010,4.3700,39.64,move_early
41.050699,11.6370,1.4030,5.1890,39.88,move_early
41.063461,12.7620,0.9760,4.3330,40.25,move_early
41.075416,11.9550,1.5770,3.6710,40.62,move_early
41.083964,8.5480,0.9880,3.0200,41.03,move_early
41.088164,4.2000,0.9950,3.0100,41.40,move_early
41.092159,3.9950,0.9160,3.0200,41.77,move_early
41.096631,4.4720,0.9310,3.0540,41.97,move_early
41.101215,4.5840,0.9130,3.0300,42.15,move_early
41.106106,4.8910,0.9260,3.0160,42.33,move_early
41.121352,15.2460,0.9020,3.6980,42.53,move_early
41.133145,11.7930,0.9300,3.0030,42.75,move_early
41.145189,12.0440,1.2720,3.0550,42.97,move_early
41.156203,11.0140,0.9910,3.0030,43.43,move_early
41.167549,11.3460,0.9960,3.0280,43.88,move_early
41.185328,17.7790,1.1490,3.0460,44.34,move_early
41.198078,12.7500,1.0630,3.0400,45.06,move_early
41.208752,10.6740,1.1480,4.1600,45.73,move_early
41.225874,17.1220,1.2090,3.6960,46.39,move_early
41.243412,17.5380,1.1150,3.0140,47.06,move_early
41.255760,12.3480,1.0930,3.0630,47.73,move_early
41.293251,37.4910,1.0230,3.0230,48.39,move_early
41.309297,16.0460,1.0680,4.0590,49.69,move_early
41.330098,20.8010,1.4780,3.0260,50.45,move_early
41.348971,18.8730,1.3100,3.0480,51.23,move_early
41.384184,35.2130,1.8340,3.0270,51.99,move_early
41.423504,39.3200,1.1080,3.0070,53.10,move_early
41.465639,42.1350,2.1630,3.0450,54.69,move_early
41.487982,22.3430,2.3820,3.0110,56.37,move_early
41.510647,22.6650,2.3930,3.0200,57.71,move_early
41.530282,19.6350,1.4070,5.8350,58.76,move_early
41.575698,45.4160,1.3690,4.8840,59.20,move_early
41.603441,27.7430,1.2280,3.0560,60.81,move_early
41.618471,15.0300,3.3590,3.0450,61.92,move_early
41.666278,47.8070,1.7420,3.0270,62.99,move_early
41.688435,22.1570,5.6190,3.6180,64.38,move_early
41.704947,16.5120,2.1390,3.0390,65.71,move_early
41.720849,15.9020,1.2590,3.0260,66.61,move_early
41.735199,14.3500,2.9240,4.0060,67.03,move_early
41.753163,17.9640,1.3210,4.5540,67.76,move_early
41.770021,16.8580,1.3550,3.0400,68.44,move_early
41.790307,20.2860,1.1810,3.0850,69.15,move_early
41.808294,17.9870,1.4130,3.0180,69.91,move_early
41.819153,10.8590,2.0870,3.0420,70.65,move_early
41.830884,11.7310,1.1310,3.0220,71.06,move_early
41.862126,31.2420,0.9630,3.0220,71.53,move_early
41.880274,18.1480,0.9510,4.3150,72.42,move_early
41.899799,19.5250,4.9820,5.1430,73.08,move_early
41.920444,20.6450,1.2040,3.5150,73.92,move_early
41.935042,14.5980,4.6050,2.9740,74.59,move_early
41.971179,36.1370,1.0860,3.0120,75.25,move_early
42.001532,30.3530,0.9630,4.2920,76.75,move_early
42.023364,21.8320,4.6660,3.0000,78.02,move_early
42.042110,18.7460,5.0790,2.9800,79.02,move_early
42.053150,11.0400,1.2480,5.4400,80.00,move_early
42.086948,33.7980,1.1660,3.0010,80.42,move_early
42.093413,6.4650,1.0230,4.2590,81.69,move_early
42.101745,8.3320,1.3940,4.2620,81.72,move_early
42.106761,5.0160,1.1610,2.9720,82.03,move_early
42.112159,5.3980,1.0740,4.2710,82.23,move_early
42.116840,4.6810,1.0500,2.9940,82.44,move_early
42.121665,4.8250,1.0080,2.9880,82.63,move_early
42.126288,4.6230,1.0010,4.7820,82.82,move_early
42.129933,3.6450,0.9460,2.9730,83.00,move_early
42.133442,3.5090,0.9780,2.9820,83.17,move_early
42.138802,5.3600,0.8700,4.2480,83.34,move_early
42.142368,3.5660,0.9370,2.9850,83.50,move_early
42.153275,10.9070,0.9090,4.6730,83.69,move_early
42.165509,12.2340,0.9060,4.2790,83.88,move_early
42.172781,7.2720,3.9620,3.0040,84.28,move_early
42.182690,9.9090,0.9720,4.0230,84.53,move_early
42.193119,10.4290,0.9610,4.8070,84.93,move_early
42.209672,16.5530,0.9260,2.9960,85.34,move_early
42.227830,18.1580,0.9600,4.7840,86.07,move_early
42.246178,18.3480,1.5970,2.9930,86.77,move_early
42.260954,14.7760,1.2950,4.8120,87.50,move_early
42.276764,15.8100,1.0510,2.9870,88.21,move_early
42.292876,16.1120,4.0940,3.2670,88.78,move_early
42.304649,11.7730,0.9910,4.7740,89.36,move_early
42.319476,14.8270,1.0650,4.1220,89.95,move_early
42.334175,14.6990,1.0710,4.0910,90.55,move_early
42.349389,15.2140,1.0360,3.2850,91.03,move_early
42.361085,11.6960,1.1130,2.9600,91.63,move_early
42.377643,16.5580,1.0030,2.9410,92.23,move_early
42.397993,20.3500,1.0180,3.4680,92.83,move_early
42.409477,11.4840,1.1240,2.9750,93.56,move_early
42.423318,13.8410,1.1070,2.9420,94.16,move_early
42.438326,15.0080,1.0280,3.4520,94.76,move_early
42.453638,15.3120,1.9360,2.9570,95.36,move_early
42.497193,43.5550,1.5400,3.2720,95.96,move_early
42.508469,11.2760,2.1640,2.9800,97.63,move_early
42.523036,14.5670,1.9490,4.7240,98.30,move_early
42.531120,8.0840,1.9690,2.9240,98.97,move_early
42.539054,7.9340,1.2780,2.9270,99.55,move_early
42.549546,10.4920,1.0960,2.9380,100.00,move_early
42.553955,4.4090,3.5680,4.6420,100.28,move_early
42.562173,8.2180,0.9280,3.4760,100.45,move_early
42.607335,45.1620,0.8460,4.2020,100.89,move_early
42.624338,17.0030,3.4840,4.0040,102.36,move_early
42.637746,13.4080,4.7870,2.9670,103.03,move_early
42.653708,15.9620,1.0600,3.0140,103.69,move_early
42.660645,6.9370,1.0230,3.6880,104.36,move_early
42.670288,9.6430,1.0440,2.9730,104.72,move_early
42.674854,4.5660,1.1010,3.2250,105.11,move_early
42.680300,5.4460,1.0690,2.9820,105.29,move_early
42.684331,4.0310,0.9610,2.9990,105.50,move_early
42.687859,3.5280,0.9320,3.6110,105.66,move_early
42.691350,3.4910,0.9040,2.9620,105.80,move_early
42.695339,3.9890,0.8970,3.1690,105.95,move_early
42.700169,4.8300,0.8690,2.9660,106.10,move_early
